org.joda.time.IllegalFieldValueException:314	6.0 0.0 0.8660254037844387
org.joda.time.chrono.BasicChronology:259	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.BasicChronology:264	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.BasicChronology:265	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.BasicChronology:268	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.BasicChronology:270	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.BasicChronology:273	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.BasicChronology:275	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.BasicChronology:278	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.BasicChronology:279	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.BasicChronology:280	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.BasicChronology:281	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.BasicChronology:282	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.BasicChronology:283	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.BasicChronology:284	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.BasicChronology:286	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.BasicChronology:288	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.BasicChronology:294	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.BasicChronology:295	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.BasicChronology:296	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.BasicChronology:297	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.BasicChronology:298	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.BasicChronology:750	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.BasicChronology:751	8.0 3275.0 0.04936391003322058
org.joda.time.DateTimeFieldType:164	8.0 3275.0 0.04936391003322058
org.joda.time.DateTimeFieldType:173	8.0 3275.0 0.04936391003322058
org.joda.time.DateTimeFieldType:209	8.0 3275.0 0.04936391003322058
org.joda.time.DateTimeFieldType:218	8.0 3275.0 0.04936391003322058
org.joda.time.DateTimeFieldType:236	8.0 3275.0 0.04936391003322058
org.joda.time.DateTimeFieldType:245	8.0 3275.0 0.04936391003322058
org.joda.time.DateTimeFieldType:254	8.0 3275.0 0.04936391003322058
org.joda.time.DateTimeFieldType:264	8.0 3275.0 0.04936391003322058
org.joda.time.DateTimeFieldType:282	8.0 3275.0 0.04936391003322058
org.joda.time.DateTimeFieldType:291	8.0 3275.0 0.04936391003322058
org.joda.time.DateTimeFieldType:300	8.0 3275.0 0.04936391003322058
org.joda.time.DateTimeFieldType:309	8.0 3275.0 0.04936391003322058
org.joda.time.DateTimeFieldType:318	8.0 3275.0 0.04936391003322058
org.joda.time.DateTimeFieldType:336	8.0 3275.0 0.04936391003322058
org.joda.time.DateTimeFieldType:345	8.0 3275.0 0.04936391003322058
org.joda.time.DateTimeFieldType:354	8.0 3275.0 0.04936391003322058
org.joda.time.DateTimeFieldType:363	8.0 3275.0 0.04936391003322058
org.joda.time.DateTimeFieldType:452	8.0 3275.0 0.04936391003322058
org.joda.time.DateTimeFieldType:457	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.BaseChronology:660	8.0 3275.0 0.04936391003322058
org.joda.time.field.OffsetDateTimeField:46	8.0 3275.0 0.04936391003322058
org.joda.time.field.OffsetDateTimeField:47	8.0 3275.0 0.04936391003322058
org.joda.time.field.OffsetDateTimeField:58	8.0 3275.0 0.04936391003322058
org.joda.time.field.OffsetDateTimeField:59	8.0 3275.0 0.04936391003322058
org.joda.time.field.OffsetDateTimeField:73	8.0 3275.0 0.04936391003322058
org.joda.time.field.OffsetDateTimeField:75	8.0 3275.0 0.04936391003322058
org.joda.time.field.OffsetDateTimeField:79	8.0 3275.0 0.04936391003322058
org.joda.time.field.OffsetDateTimeField:81	8.0 3275.0 0.04936391003322058
org.joda.time.field.OffsetDateTimeField:82	8.0 3275.0 0.04936391003322058
org.joda.time.field.OffsetDateTimeField:86	8.0 3275.0 0.04936391003322058
org.joda.time.field.OffsetDateTimeField:87	8.0 3275.0 0.04936391003322058
org.joda.time.field.OffsetDateTimeField:91	8.0 3275.0 0.04936391003322058
org.joda.time.field.OffsetDateTimeField:174	8.0 3275.0 0.04936391003322058
org.joda.time.field.OffsetDateTimeField:183	8.0 3275.0 0.04936391003322058
org.joda.time.field.DecoratedDateTimeField:54	8.0 3275.0 0.04936391003322058
org.joda.time.field.DecoratedDateTimeField:55	8.0 3275.0 0.04936391003322058
org.joda.time.field.DecoratedDateTimeField:58	8.0 3275.0 0.04936391003322058
org.joda.time.field.DecoratedDateTimeField:61	8.0 3275.0 0.04936391003322058
org.joda.time.field.DecoratedDateTimeField:62	8.0 3275.0 0.04936391003322058
org.joda.time.field.DecoratedDateTimeField:70	8.0 3275.0 0.04936391003322058
org.joda.time.field.DecoratedDateTimeField:86	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:99	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:100	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:101	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:102	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:103	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:308	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:319	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:320	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:323	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:327	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:328	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:329	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:330	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:331	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:332	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:333	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:334	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:335	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:336	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:337	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:338	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:343	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:344	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:345	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:346	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:347	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:348	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:349	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:350	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:351	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:352	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:353	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:354	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:355	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:356	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:357	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:358	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:359	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:360	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:361	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:362	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:363	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:364	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:365	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:369	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:370	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:385	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:386	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:436	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.AssembledChronology:437	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.BasicWeekyearDateTimeField:44	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.BasicWeekyearDateTimeField:45	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.BasicWeekyearDateTimeField:46	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.BasicYearDateTimeField:45	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.BasicYearDateTimeField:46	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.BasicYearDateTimeField:47	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.BasicYearDateTimeField:119	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField:42	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField:43	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField:44	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.GJDayOfWeekDateTimeField:45	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.GJDayOfWeekDateTimeField:46	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.GJDayOfWeekDateTimeField:47	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.GJEraDateTimeField:46	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.GJEraDateTimeField:47	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.GJEraDateTimeField:48	8.0 3275.0 0.04936391003322058
org.joda.time.field.ImpreciseDateTimeField:55	8.0 3275.0 0.04936391003322058
org.joda.time.field.ImpreciseDateTimeField:56	8.0 3275.0 0.04936391003322058
org.joda.time.field.ImpreciseDateTimeField:57	8.0 3275.0 0.04936391003322058
org.joda.time.field.ImpreciseDateTimeField:58	8.0 3275.0 0.04936391003322058
org.joda.time.field.ImpreciseDateTimeField:137	8.0 3275.0 0.04936391003322058
org.joda.time.field.ImpreciseDateTimeField:151	8.0 3275.0 0.04936391003322058
org.joda.time.field.ImpreciseDateTimeField:152	8.0 3275.0 0.04936391003322058
org.joda.time.field.ImpreciseDateTimeField:153	8.0 3275.0 0.04936391003322058
org.joda.time.field.ZeroIsMaxDateTimeField:45	8.0 3275.0 0.04936391003322058
org.joda.time.field.ZeroIsMaxDateTimeField:46	8.0 3275.0 0.04936391003322058
org.joda.time.field.ZeroIsMaxDateTimeField:49	8.0 3275.0 0.04936391003322058
org.joda.time.field.RemainderDateTimeField:52	8.0 3275.0 0.04936391003322058
org.joda.time.field.RemainderDateTimeField:54	8.0 3275.0 0.04936391003322058
org.joda.time.field.RemainderDateTimeField:58	8.0 3275.0 0.04936391003322058
org.joda.time.field.RemainderDateTimeField:59	8.0 3275.0 0.04936391003322058
org.joda.time.field.RemainderDateTimeField:62	8.0 3275.0 0.04936391003322058
org.joda.time.field.RemainderDateTimeField:66	8.0 3275.0 0.04936391003322058
org.joda.time.field.RemainderDateTimeField:67	8.0 3275.0 0.04936391003322058
org.joda.time.field.RemainderDateTimeField:76	8.0 3275.0 0.04936391003322058
org.joda.time.field.RemainderDateTimeField:77	8.0 3275.0 0.04936391003322058
org.joda.time.field.RemainderDateTimeField:87	8.0 3275.0 0.04936391003322058
org.joda.time.field.RemainderDateTimeField:88	8.0 3275.0 0.04936391003322058
org.joda.time.field.RemainderDateTimeField:89	8.0 3275.0 0.04936391003322058
org.joda.time.field.RemainderDateTimeField:90	8.0 3275.0 0.04936391003322058
org.joda.time.field.RemainderDateTimeField:148	8.0 3275.0 0.04936391003322058
org.joda.time.field.RemainderDateTimeField:158	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.BasicDayOfYearDateTimeField:41	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.BasicDayOfYearDateTimeField:42	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.BasicDayOfYearDateTimeField:43	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.GJMonthOfYearDateTimeField:37	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.GJMonthOfYearDateTimeField:38	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.GJYearOfEraDateTimeField:40	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.GJYearOfEraDateTimeField:41	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.GJYearOfEraDateTimeField:42	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.GJYearOfEraDateTimeField:93	8.0 3275.0 0.04936391003322058
org.joda.time.chrono.GJYearOfEraDateTimeField:97	8.0 3275.0 0.04936391003322058
org.joda.time.field.DividedDateTimeField:56	8.0 3275.0 0.04936391003322058
org.joda.time.field.DividedDateTimeField:58	8.0 3275.0 0.04936391003322058
org.joda.time.field.DividedDateTimeField:62	8.0 3275.0 0.04936391003322058
org.joda.time.field.DividedDateTimeField:63	8.0 3275.0 0.04936391003322058
org.joda.time.field.DividedDateTimeField:66	8.0 3275.0 0.04936391003322058
org.joda.time.field.DividedDateTimeField:70	8.0 3275.0 0.04936391003322058
org.joda.time.field.DividedDateTimeField:72	8.0 3275.0 0.04936391003322058
org.joda.time.field.DividedDateTimeField:73	8.0 3275.0 0.04936391003322058
org.joda.time.field.DividedDateTimeField:75	8.0 3275.0 0.04936391003322058
org.joda.time.field.DividedDateTimeField:76	8.0 3275.0 0.04936391003322058
org.joda.time.field.DividedDateTimeField:78	8.0 3275.0 0.04936391003322058
org.joda.time.field.DividedDateTimeField:79	8.0 3275.0 0.04936391003322058
org.joda.time.field.DividedDateTimeField:80	8.0 3275.0 0.04936391003322058
org.joda.time.field.DividedDateTimeField:182	8.0 3275.0 0.04936391003322058
org.joda.time.DateTimeFieldType:227	8.0 3276.0 0.0493563936403284
org.joda.time.DateTimeFieldType:273	8.0 3276.0 0.0493563936403284
org.joda.time.DateTimeFieldType:327	8.0 3276.0 0.0493563936403284
org.joda.time.field.UnsupportedDurationField:49	8.0 3276.0 0.0493563936403284
org.joda.time.field.UnsupportedDurationField:50	8.0 3276.0 0.0493563936403284
org.joda.time.field.UnsupportedDurationField:51	8.0 3276.0 0.0493563936403284
org.joda.time.field.UnsupportedDurationField:55	8.0 3276.0 0.0493563936403284
org.joda.time.field.UnsupportedDurationField:56	8.0 3276.0 0.0493563936403284
org.joda.time.field.UnsupportedDurationField:57	8.0 3276.0 0.0493563936403284
org.joda.time.field.UnsupportedDurationField:59	8.0 3276.0 0.0493563936403284
org.joda.time.field.UnsupportedDurationField:70	8.0 3276.0 0.0493563936403284
org.joda.time.field.UnsupportedDurationField:71	8.0 3276.0 0.0493563936403284
org.joda.time.field.UnsupportedDurationField:72	8.0 3276.0 0.0493563936403284
org.joda.time.field.PreciseDurationField:54	8.0 3276.0 0.0493563936403284
org.joda.time.tz.FixedDateTimeZone:102	8.0 3276.0 0.0493563936403284
org.joda.time.DateTimeFieldType:200	8.0 3277.0 0.049348880679840355
org.joda.time.field.MillisDurationField:71	8.0 3277.0 0.049348880679840355
org.joda.time.field.BaseDurationField:66	8.0 3277.0 0.049348880679840355
org.joda.time.field.BaseDateTimeField:69	8.0 3278.0 0.04934137114914484
org.joda.time.field.MillisDurationField:80	8.0 3278.0 0.04934137114914484
org.joda.time.field.PreciseDurationField:63	8.0 3280.0 0.049326362366699
org.joda.time.DateTimeFieldType:191	8.0 3281.0 0.049318863109739416
org.joda.time.field.BaseDateTimeField:58	8.0 3282.0 0.049311367272153794
org.joda.time.field.PreciseDurationDateTimeField:150	8.0 3287.0 0.0492739392840119
org.joda.time.chrono.BaseChronology:54	8.0 3288.0 0.04926646390821466
org.joda.time.chrono.BaseChronology:55	8.0 3288.0 0.04926646390821466
org.joda.time.Chronology:63	8.0 3288.0 0.04926646390821466
org.joda.time.DateTimeZone:133	8.0 3290.0 0.04925152335778521
org.joda.time.DateTimeZone:135	8.0 3290.0 0.04925152335778521
org.joda.time.DateTimeZone:136	8.0 3290.0 0.04925152335778521
org.joda.time.DateTimeZone:137	8.0 3290.0 0.04925152335778521
org.joda.time.DateTimeZone:138	8.0 3290.0 0.04925152335778521
org.joda.time.DateTimeZone:141	8.0 3290.0 0.04925152335778521
org.joda.time.DateTimeZone:147	8.0 3290.0 0.04925152335778521
org.joda.time.DateTimeZone:148	8.0 3290.0 0.04925152335778521
org.joda.time.field.MillisDurationField:62	8.0 3294.0 0.04922168298948527
org.joda.time.field.PreciseDurationField:43	8.0 3295.0 0.04921423136837081
org.joda.time.field.PreciseDurationField:44	8.0 3295.0 0.04921423136837081
org.joda.time.field.PreciseDurationField:45	8.0 3295.0 0.04921423136837081
org.joda.time.field.DecoratedDurationField:52	8.0 3296.0 0.04920678313051229
org.joda.time.field.DecoratedDurationField:53	8.0 3296.0 0.04920678313051229
org.joda.time.field.DecoratedDurationField:56	8.0 3296.0 0.04920678313051229
org.joda.time.field.DecoratedDurationField:59	8.0 3296.0 0.04920678313051229
org.joda.time.field.DecoratedDurationField:60	8.0 3296.0 0.04920678313051229
org.joda.time.field.ScaledDurationField:47	8.0 3296.0 0.04920678313051229
org.joda.time.field.ScaledDurationField:48	8.0 3296.0 0.04920678313051229
org.joda.time.field.ScaledDurationField:51	8.0 3296.0 0.04920678313051229
org.joda.time.field.ScaledDurationField:52	8.0 3296.0 0.04920678313051229
org.joda.time.field.PreciseDurationDateTimeField:154	8.0 3308.0 0.04911766724126015
org.joda.time.field.PreciseDateTimeField:57	8.0 3308.0 0.04911766724126015
org.joda.time.field.PreciseDateTimeField:59	8.0 3308.0 0.04911766724126015
org.joda.time.field.PreciseDateTimeField:63	8.0 3308.0 0.04911766724126015
org.joda.time.field.PreciseDateTimeField:64	8.0 3308.0 0.04911766724126015
org.joda.time.field.PreciseDateTimeField:65	8.0 3308.0 0.04911766724126015
org.joda.time.field.PreciseDateTimeField:69	8.0 3308.0 0.04911766724126015
org.joda.time.field.PreciseDateTimeField:70	8.0 3308.0 0.04911766724126015
org.joda.time.DurationFieldType:278	8.0 3309.0 0.04911026275380702
org.joda.time.field.MillisDurationField:38	8.0 3315.0 0.049065906041983305
org.joda.time.field.MillisDurationField:44	8.0 3315.0 0.049065906041983305
org.joda.time.field.MillisDurationField:45	8.0 3315.0 0.049065906041983305
org.joda.time.base.AbstractPartial:170	2.0 206.0 0.04902903378454601
org.joda.time.base.AbstractPartial:171	2.0 206.0 0.04902903378454601
org.joda.time.field.PreciseDurationDateTimeField:48	8.0 3345.0 0.04884591133330925
org.joda.time.field.PreciseDurationDateTimeField:50	8.0 3345.0 0.04884591133330925
org.joda.time.field.PreciseDurationDateTimeField:54	8.0 3345.0 0.04884591133330925
org.joda.time.field.PreciseDurationDateTimeField:55	8.0 3345.0 0.04884591133330925
org.joda.time.field.PreciseDurationDateTimeField:59	8.0 3345.0 0.04884591133330925
org.joda.time.field.PreciseDurationDateTimeField:60	8.0 3345.0 0.04884591133330925
org.joda.time.DateTimeUtils:35	8.0 3363.0 0.04871532645627372
org.joda.time.DateTimeUtils:37	8.0 3363.0 0.04871532645627372
