org.joda.time.tz.DateTimeZoneBuilder:552	3.0 8.0 0.5222329678670935
org.joda.time.tz.ZoneInfoProvider:115	3.0 3550.0 0.029057819627573304
org.joda.time.tz.ZoneInfoProvider:117	3.0 3550.0 0.029057819627573304
org.joda.time.tz.ZoneInfoProvider:118	3.0 3550.0 0.029057819627573304
org.joda.time.tz.ZoneInfoProvider:121	3.0 3550.0 0.029057819627573304
org.joda.time.tz.ZoneInfoProvider:123	3.0 3550.0 0.029057819627573304
org.joda.time.tz.ZoneInfoProvider:124	3.0 3550.0 0.029057819627573304
org.joda.time.tz.ZoneInfoProvider:136	3.0 3550.0 0.029057819627573304
org.joda.time.tz.ZoneInfoProvider:140	3.0 3550.0 0.029057819627573304
org.joda.time.tz.ZoneInfoProvider:141	3.0 3550.0 0.029057819627573304
org.joda.time.tz.ZoneInfoProvider:145	3.0 3550.0 0.029057819627573304
org.joda.time.tz.ZoneInfoProvider:150	3.0 3550.0 0.029057819627573304
org.joda.time.tz.ZoneInfoProvider:152	3.0 3550.0 0.029057819627573304
org.joda.time.tz.ZoneInfoProvider:153	3.0 3550.0 0.029057819627573304
org.joda.time.tz.ZoneInfoProvider:154	3.0 3550.0 0.029057819627573304
org.joda.time.tz.ZoneInfoProvider:155	3.0 3550.0 0.029057819627573304
org.joda.time.tz.ZoneInfoProvider:174	3.0 3550.0 0.029057819627573304
org.joda.time.tz.ZoneInfoProvider:196	3.0 3550.0 0.029057819627573304
org.joda.time.tz.ZoneInfoProvider:199	3.0 3550.0 0.029057819627573304
org.joda.time.tz.ZoneInfoProvider:200	3.0 3550.0 0.029057819627573304
org.joda.time.tz.ZoneInfoProvider:201	3.0 3550.0 0.029057819627573304
org.joda.time.tz.ZoneInfoProvider:205	3.0 3550.0 0.029057819627573304
org.joda.time.tz.ZoneInfoProvider:214	3.0 3550.0 0.029057819627573304
org.joda.time.tz.ZoneInfoProvider:252	3.0 3550.0 0.029057819627573304
org.joda.time.tz.ZoneInfoProvider:253	3.0 3550.0 0.029057819627573304
org.joda.time.tz.ZoneInfoProvider:255	3.0 3550.0 0.029057819627573304
org.joda.time.tz.ZoneInfoProvider:258	3.0 3550.0 0.029057819627573304
org.joda.time.tz.ZoneInfoProvider:260	3.0 3550.0 0.029057819627573304
org.joda.time.tz.ZoneInfoProvider:262	3.0 3550.0 0.029057819627573304
org.joda.time.tz.ZoneInfoProvider:263	3.0 3550.0 0.029057819627573304
org.joda.time.tz.ZoneInfoProvider:274	3.0 3550.0 0.029057819627573304
org.joda.time.tz.ZoneInfoProvider:275	3.0 3550.0 0.029057819627573304
org.joda.time.tz.ZoneInfoProvider:276	3.0 3550.0 0.029057819627573304
org.joda.time.tz.ZoneInfoProvider:277	3.0 3550.0 0.029057819627573304
org.joda.time.tz.ZoneInfoProvider:281	3.0 3550.0 0.029057819627573304
org.joda.time.tz.ZoneInfoProvider:282	3.0 3550.0 0.029057819627573304
org.joda.time.tz.ZoneInfoProvider:284	3.0 3550.0 0.029057819627573304
org.joda.time.tz.ZoneInfoProvider:287	3.0 3550.0 0.029057819627573304
org.joda.time.tz.ZoneInfoProvider:289	3.0 3550.0 0.029057819627573304
org.joda.time.DurationFieldType:60	3.0 3574.0 0.02896017335997797
org.joda.time.DurationFieldType:62	3.0 3574.0 0.02896017335997797
org.joda.time.DurationFieldType:64	3.0 3574.0 0.02896017335997797
org.joda.time.DurationFieldType:66	3.0 3574.0 0.02896017335997797
org.joda.time.DurationFieldType:68	3.0 3574.0 0.02896017335997797
org.joda.time.DurationFieldType:70	3.0 3574.0 0.02896017335997797
org.joda.time.DurationFieldType:72	3.0 3574.0 0.02896017335997797
org.joda.time.DurationFieldType:74	3.0 3574.0 0.02896017335997797
org.joda.time.DurationFieldType:76	3.0 3574.0 0.02896017335997797
org.joda.time.DurationFieldType:78	3.0 3574.0 0.02896017335997797
org.joda.time.DurationFieldType:80	3.0 3574.0 0.02896017335997797
org.joda.time.DurationFieldType:82	3.0 3574.0 0.02896017335997797
org.joda.time.DurationFieldType:94	3.0 3574.0 0.02896017335997797
org.joda.time.DurationFieldType:95	3.0 3574.0 0.02896017335997797
org.joda.time.DurationFieldType:96	3.0 3574.0 0.02896017335997797
org.joda.time.DurationFieldType:259	3.0 3574.0 0.02896017335997797
org.joda.time.DurationFieldType:260	3.0 3574.0 0.02896017335997797
org.joda.time.DurationFieldType:261	3.0 3574.0 0.02896017335997797
org.joda.time.chrono.ZonedChronology:147	1.0 624.0 0.023094010767585032
org.joda.time.chrono.ZonedChronology:139	1.0 630.0 0.022983951313055563
org.joda.time.chrono.ZonedChronology:140	1.0 630.0 0.022983951313055563
org.joda.time.chrono.ZonedChronology:141	1.0 630.0 0.022983951313055563
org.joda.time.chrono.ZonedChronology:142	1.0 630.0 0.022983951313055563
org.joda.time.chrono.ZonedChronology:119	1.0 631.0 0.02296576060873127
org.joda.time.chrono.ISOChronology:102	1.0 1338.0 0.015777895820254743
org.joda.time.tz.DateTimeZoneBuilder:140	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:142	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:143	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:145	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:146	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:150	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:152	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:153	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:155	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:156	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:160	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:162	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:163	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:165	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:166	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:167	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:175	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:176	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:177	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:225	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:226	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:227	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:252	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:254	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:255	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:256	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:258	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:259	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:268	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:269	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:276	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:277	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:309	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:310	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:312	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:313	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:314	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:316	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:320	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:323	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:333	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:339	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:343	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:345	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:346	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:348	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:349	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:350	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:351	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:352	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:355	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:356	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:357	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:360	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:362	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:363	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:364	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:366	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:369	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:370	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:371	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:372	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:379	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:383	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:390	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:396	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:397	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:398	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:404	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:405	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:406	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:407	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:410	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:411	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:412	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:417	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:418	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:419	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:421	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:423	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:424	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:426	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:427	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:428	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:443	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:446	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:448	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:459	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:461	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:467	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:468	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:469	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:473	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:475	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:112	0 9.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:114	0 9.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:117	0 9.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:321	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:400	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:215	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:219	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:391	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:392	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:462	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:463	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:464	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:465	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1183	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1191	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1241	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1243	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1244	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1245	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1250	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1252	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1262	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1265	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1267	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1277	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1279	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1298	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1299	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1300	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1301	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1212	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1214	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1313	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1315	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1283	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1286	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1287	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1288	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:554	0 751.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:550	0 85.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:707	0 85.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:721	0 84.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:522	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:523	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:530	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:531	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:532	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:533	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:534	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:536	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:541	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:568	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:569	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:570	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:591	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:592	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:600	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:602	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:603	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:605	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:606	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:607	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:609	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:615	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:616	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:617	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:618	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:619	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:620	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:625	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:659	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:660	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:661	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:662	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:663	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:664	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:665	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:691	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:701	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:702	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:629	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:632	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:633	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:634	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1535	0 1133.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1536	0 1133.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1541	0 459.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1574	0 1134.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1577	0 462.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1531	0 47.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1389	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1390	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1394	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1395	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1396	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1397	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1399	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1400	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1401	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1403	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1407	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1408	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1409	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1410	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1412	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1417	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1418	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1419	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1420	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1421	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1426	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1428	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1429	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1430	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1431	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1432	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1433	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1434	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1435	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1436	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1457	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1458	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1480	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1509	0 9.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1510	0 9.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1511	0 9.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1512	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1514	0 9.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1515	0 9.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1516	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1517	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1521	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1524	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1547	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1548	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1549	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1550	0 4.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1552	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1553	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1554	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1555	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1559	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1562	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1566	0 86.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1587	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1588	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1589	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1595	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1596	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1597	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1598	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1599	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1600	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1605	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1606	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1607	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1608	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1638	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1641	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1642	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1643	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1646	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1647	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1650	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1651	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1652	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1653	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1657	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1658	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1659	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1662	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1664	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1665	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1666	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1667	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1670	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1671	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1672	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1673	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1674	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1683	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1684	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1685	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1687	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1690	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1691	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1619	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1622	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1623	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1624	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1693	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1694	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1700	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1701	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1703	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1704	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1705	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1706	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1707	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1711	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1712	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1713	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1714	0 1.0 0.0
