com.google.javascript.jscomp.TypeInference:1042	1.0 16.0 0.17149858514250882
com.google.javascript.rhino.jstype.JSTypeRegistry:405	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeRegistry:415	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeRegistry:416	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeRegistry:419	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeRegistry:420	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeRegistry:423	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeRegistry:425	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeRegistry:426	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeRegistry:429	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeRegistry:430	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeRegistry:433	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeRegistry:437	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeRegistry:438	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeRegistry:441	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeRegistry:446	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeRegistry:456	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeRegistry:474	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeRegistry:476	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeRegistry:479	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeRegistry:1283	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.FunctionType:138	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.FunctionType:141	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.FunctionType:143	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.FunctionType:145	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.FunctionType:146	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.FunctionType:148	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.FunctionType:149	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.FunctionType:370	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.FunctionType:441	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.FunctionType:70	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.FunctionType:72	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.PrototypeObjectType:84	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.PrototypeObjectType:115	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.PrototypeObjectType:119	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.PrototypeObjectType:273	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.PrototypeObjectType:296	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.PrototypeObjectType:368	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.PrototypeObjectType:373	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.PrototypeObjectType:378	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.PrototypeObjectType:384	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.PropertyMap:60	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.PropertyMap:63	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.PropertyMap:74	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.PropertyMap:80	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.PropertyMap:81	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.PropertyMap:83	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.PropertyMap:84	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.PropertyMap:85	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.PropertyMap:92	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.PropertyMap:93	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.PropertyMap:95	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.PropertyMap:64	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.FunctionParamBuilder:52	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.FunctionParamBuilder:67	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.FunctionParamBuilder:85	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.FunctionParamBuilder:105	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.FunctionParamBuilder:135	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.FunctionParamBuilder:136	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.UnknownType:57	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.UnknownType:58	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.UnknownType:59	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.UnknownType:103	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.NumberType:53	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.NumberType:54	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.NumberType:97	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.NumberType:102	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.Property:77	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.Property:80	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.Property:81	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.Property:82	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.Property:83	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.Property:84	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.Property:85	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.Property:114	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.UnionTypeBuilder:71	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.UnionTypeBuilder:100	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.UnionTypeBuilder:103	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.UnionTypeBuilder:104	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.UnionTypeBuilder:105	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.UnionTypeBuilder:127	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.UnionTypeBuilder:131	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.UnionTypeBuilder:135	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.UnionTypeBuilder:136	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.UnionTypeBuilder:246	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.UnionTypeBuilder:249	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.UnionTypeBuilder:271	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.UnionTypeBuilder:274	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.UnionTypeBuilder:275	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.UnionTypeBuilder:276	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.UnionTypeBuilder:291	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.UnionTypeBuilder:301	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.TemplateType:54	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.TemplateType:55	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.TemplateType:56	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.InstanceObjectType:60	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.InstanceObjectType:61	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.NullType:54	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.NullType:55	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.NullType:104	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.NullType:109	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.AllType:53	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.AllType:54	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.AllType:58	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.ValueType:49	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.ValueType:50	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.BooleanType:53	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.BooleanType:54	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.BooleanType:103	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.BooleanType:108	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.EquivalenceMethod:46	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.EquivalenceMethod:53	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.EquivalenceMethod:71	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.EquivalenceMethod:82	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.ErrorFunctionType:51	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.ErrorFunctionType:73	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.ErrorFunctionType:74	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:47	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:50	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:51	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:53	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:54	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:55	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:79	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:81	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:82	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:84	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:85	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:87	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:88	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:90	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:91	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:92	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:94	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:96	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:97	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:98	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:100	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:101	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:102	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:104	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:105	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:107	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:108	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:110	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:111	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:113	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:114	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:115	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:117	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:118	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:120	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:121	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:123	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:125	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:126	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:128	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:132	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:133	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:134	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:135	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:136	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:137	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:138	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:139	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:140	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:141	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:143	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:144	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:149	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:154	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:159	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:164	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.JSTypeNative:169	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.NoResolvedType:59	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.NoResolvedType:60	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.StringType:53	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.StringType:54	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.StringType:92	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.StringType:97	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.VoidType:54	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.VoidType:55	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.VoidType:96	2.0 3037.0 0.025653678504189505
com.google.javascript.rhino.jstype.VoidType:101	2.0 3037.0 0.025653678504189505
com.google.javascript.jscomp.Scope:560	2.0 3050.0 0.025598984252456894
com.google.javascript.rhino.Node:2382	2.0 3067.0 0.025527986035582786
com.google.javascript.jscomp.NodeTraversal:554	2.0 3067.0 0.025527986035582786
com.google.javascript.jscomp.NodeUtil:3088	2.0 3075.0 0.025494778885219616
com.google.javascript.jscomp.NodeUtil:3089	2.0 3075.0 0.025494778885219616
com.google.javascript.jscomp.parsing.IRFactory:720	2.0 3082.0 0.02546582868491811
com.google.javascript.jscomp.parsing.TypeSafeDispatcher:205	2.0 3082.0 0.02546582868491811
com.google.javascript.jscomp.parsing.TypeSafeDispatcher:204	2.0 3083.0 0.02546170098755978
com.google.javascript.jscomp.NodeUtil:1946	2.0 3086.0 0.025449329927964382
com.google.javascript.jscomp.Scope:531	2.0 3089.0 0.02543697688301946
com.google.javascript.jscomp.Scope:529	2.0 3091.0 0.025428751506286047
com.google.javascript.jscomp.Scope:530	2.0 3091.0 0.025428751506286047
com.google.javascript.jscomp.parsing.IRFactory:398	2.0 3094.0 0.025416428388767447
com.google.javascript.jscomp.parsing.IRFactory:788	2.0 3094.0 0.025416428388767447
com.google.javascript.jscomp.parsing.IRFactory:818	2.0 3094.0 0.025416428388767447
com.google.javascript.jscomp.parsing.IRFactory:819	2.0 3094.0 0.025416428388767447
com.google.javascript.jscomp.parsing.TypeSafeDispatcher:232	2.0 3094.0 0.025416428388767447
com.google.javascript.jscomp.NodeTraversal:548	2.0 3094.0 0.025416428388767447
com.google.javascript.jscomp.NodeTraversal:549	2.0 3094.0 0.025416428388767447
com.google.javascript.jscomp.NodeTraversal:576	2.0 3094.0 0.025416428388767447
com.google.javascript.jscomp.NodeTraversal:577	2.0 3094.0 0.025416428388767447
com.google.javascript.jscomp.NodeTraversal:627	2.0 3094.0 0.025416428388767447
com.google.javascript.jscomp.NodeUtil:1975	2.0 3094.0 0.025416428388767447
com.google.javascript.jscomp.parsing.TypeSafeDispatcher:174	2.0 3097.0 0.02540412316975098
com.google.javascript.jscomp.NodeUtil:1937	2.0 3097.0 0.02540412316975098
com.google.javascript.jscomp.parsing.TypeSafeDispatcher:173	2.0 3099.0 0.025395929612637445
com.google.javascript.jscomp.Compiler:240	2.0 3105.0 0.025371396427443012
com.google.javascript.jscomp.Compiler:241	2.0 3105.0 0.025371396427443012
com.google.javascript.jscomp.NodeUtil:2099	2.0 3120.0 0.025310373177627687
com.google.javascript.jscomp.NodeUtil:2105	2.0 3120.0 0.025310373177627687
com.google.javascript.jscomp.Scope:126	2.0 3121.0 0.025306320600037444
com.google.javascript.jscomp.CompilerOptions:1465	2.0 3132.0 0.02526187034191383
com.google.javascript.jscomp.NodeTraversal:621	2.0 3139.0 0.02523370547014882
com.google.javascript.jscomp.NodeUtil:1697	2.0 3139.0 0.02523370547014882
com.google.javascript.jscomp.NodeUtil:1711	2.0 3139.0 0.02523370547014882
com.google.javascript.jscomp.NodeUtil:1775	2.0 3139.0 0.02523370547014882
com.google.javascript.jscomp.Scope:404	2.0 3141.0 0.025225675651180144
com.google.javascript.jscomp.Scope:405	2.0 3141.0 0.025225675651180144
com.google.javascript.jscomp.Scope:406	2.0 3141.0 0.025225675651180144
com.google.javascript.jscomp.Scope:407	2.0 3141.0 0.025225675651180144
com.google.javascript.jscomp.Scope:410	2.0 3141.0 0.025225675651180144
com.google.javascript.jscomp.Scope:67	2.0 3141.0 0.025225675651180144
com.google.javascript.jscomp.NodeUtil:1794	2.0 3142.0 0.025221663615265913
