org.joda.time.base.AbstractDuration:80	1.0 1.0 0.5
org.joda.time.DateTimeZone:1009	0 669.0 0.0
org.joda.time.DateTimeZone:1011	0 669.0 0.0
org.joda.time.DateTimeZone:1014	0 669.0 0.0
org.joda.time.DateTimeZone:1227	0 1549.0 0.0
org.joda.time.DateTimeZone:882	0 369.0 0.0
org.joda.time.DateTimeZone:884	0 369.0 0.0
org.joda.time.DateTimeZone:885	0 369.0 0.0
org.joda.time.DateTimeZone:887	0 369.0 0.0
org.joda.time.DateTimeZone:900	0 354.0 0.0
org.joda.time.DateTimeZone:910	0 363.0 0.0
org.joda.time.DateTimeZone:1210	0 137.0 0.0
org.joda.time.DateTimeZone:1245	0 4.0 0.0
org.joda.time.DateTimeZone:901	0 247.0 0.0
org.joda.time.DateTimeZone:902	0 247.0 0.0
org.joda.time.DateTimeZone:903	0 247.0 0.0
org.joda.time.DateTimeZone:904	0 247.0 0.0
org.joda.time.DateTimeZone:905	0 247.0 0.0
org.joda.time.DateTimeZone:890	0 31.0 0.0
org.joda.time.DateTimeZone:894	0 17.0 0.0
org.joda.time.DateTimeZone:895	0 17.0 0.0
org.joda.time.DateTimeZone:896	0 17.0 0.0
org.joda.time.DateTimeZone:897	0 8.0 0.0
org.joda.time.DateTimeZone:899	0 11.0 0.0
org.joda.time.DateTimeZone:1028	0 108.0 0.0
org.joda.time.DateTimeZone:1031	0 108.0 0.0
org.joda.time.DateTimeZone:1032	0 76.0 0.0
org.joda.time.DateTimeZone:982	0 25.0 0.0
org.joda.time.DateTimeZone:1034	0 32.0 0.0
org.joda.time.DateTimeZone:1035	0 32.0 0.0
org.joda.time.DateTimeZone:214	0 20.0 0.0
org.joda.time.DateTimeZone:215	0 20.0 0.0
org.joda.time.DateTimeZone:216	0 20.0 0.0
org.joda.time.DateTimeZone:219	0 20.0 0.0
org.joda.time.DateTimeZone:220	0 20.0 0.0
org.joda.time.DateTimeZone:604	0 20.0 0.0
org.joda.time.DateTimeZone:618	0 20.0 0.0
org.joda.time.DateTimeZone:670	0 20.0 0.0
org.joda.time.DateTimeZone:671	0 20.0 0.0
org.joda.time.DateTimeZone:675	0 20.0 0.0
org.joda.time.DateTimeZone:1235	0 2.0 0.0
org.joda.time.DateTimeZone:844	0 2.0 0.0
org.joda.time.DateTimeZone:358	0 3.0 0.0
org.joda.time.DateTimeZone:359	0 3.0 0.0
org.joda.time.DateTimeZone:360	0 3.0 0.0
org.joda.time.DateTimeZone:1164	0 1.0 0.0
org.joda.time.DateTimeZone:1165	0 1.0 0.0
org.joda.time.DateTimeZone:1166	0 1.0 0.0
org.joda.time.DateTimeZone:1169	0 1.0 0.0
org.joda.time.DateTimeZone:1170	0 1.0 0.0
org.joda.time.DateTimeZone:984	0 11.0 0.0
org.joda.time.DateTimeZone:985	0 11.0 0.0
org.joda.time.DateTimeZone:988	0 11.0 0.0
org.joda.time.DateTimeZone:989	0 11.0 0.0
org.joda.time.DateTimeZone:992	0 11.0 0.0
org.joda.time.DateTimeZone:994	0 10.0 0.0
org.joda.time.DateTimeZone:1003	0 10.0 0.0
org.joda.time.DateTimeZone:350	0 6.0 0.0
org.joda.time.DateTimeZone:906	0 4.0 0.0
org.joda.time.DateTimeZone:606	0 20.0 0.0
org.joda.time.DateTimeZone:609	0 20.0 0.0
org.joda.time.DateTimeZone:1261	0 4.0 0.0
org.joda.time.DateTimeZone:1262	0 4.0 0.0
org.joda.time.DateTimeZone:1263	0 4.0 0.0
org.joda.time.DateTimeZone:1266	0 4.0 0.0
org.joda.time.DateTimeZone:1267	0 4.0 0.0
org.joda.time.DateTimeZone:1270	0 4.0 0.0
org.joda.time.DateTimeZone:1271	0 4.0 0.0
org.joda.time.DateTimeZone:1274	0 4.0 0.0
org.joda.time.base.BasePeriod:81	0 272.0 0.0
org.joda.time.base.BasePeriod:82	0 272.0 0.0
org.joda.time.base.BasePeriod:83	0 272.0 0.0
org.joda.time.base.BasePeriod:84	0 272.0 0.0
org.joda.time.base.BasePeriod:85	0 270.0 0.0
org.joda.time.base.BasePeriod:256	0 82.0 0.0
org.joda.time.base.BasePeriod:257	0 82.0 0.0
org.joda.time.base.BasePeriod:258	0 82.0 0.0
org.joda.time.base.BasePeriod:259	0 82.0 0.0
org.joda.time.base.BasePeriod:260	0 82.0 0.0
org.joda.time.base.BasePeriod:261	0 82.0 0.0
org.joda.time.base.BasePeriod:262	0 82.0 0.0
org.joda.time.base.BasePeriod:263	0 82.0 0.0
org.joda.time.base.BasePeriod:264	0 82.0 0.0
org.joda.time.base.BasePeriod:268	0 81.0 0.0
org.joda.time.base.BasePeriod:396	0 314.0 0.0
org.joda.time.base.BasePeriod:397	0 314.0 0.0
org.joda.time.base.BasePeriod:398	0 124.0 0.0
org.joda.time.base.BasePeriod:403	0 311.0 0.0
org.joda.time.base.BasePeriod:405	0 311.0 0.0
org.joda.time.base.BasePeriod:415	0 80.0 0.0
org.joda.time.base.BasePeriod:418	0 74.0 0.0
org.joda.time.base.BasePeriod:420	0 78.0 0.0
org.joda.time.base.BasePeriod:426	0 74.0 0.0
org.joda.time.base.BasePeriod:427	0 74.0 0.0
org.joda.time.base.BasePeriod:428	0 74.0 0.0
org.joda.time.base.BasePeriod:429	0 74.0 0.0
org.joda.time.base.BasePeriod:430	0 74.0 0.0
org.joda.time.base.BasePeriod:432	0 72.0 0.0
org.joda.time.base.BasePeriod:433	0 72.0 0.0
org.joda.time.base.BasePeriod:458	0 276.0 0.0
org.joda.time.base.BasePeriod:459	0 276.0 0.0
org.joda.time.base.BasePeriod:460	0 273.0 0.0
org.joda.time.base.BasePeriod:461	0 273.0 0.0
org.joda.time.base.BasePeriod:462	0 272.0 0.0
org.joda.time.base.BasePeriod:463	0 272.0 0.0
org.joda.time.base.BasePeriod:464	0 272.0 0.0
org.joda.time.base.BasePeriod:465	0 272.0 0.0
org.joda.time.base.BasePeriod:466	0 272.0 0.0
org.joda.time.base.BasePeriod:467	0 272.0 0.0
org.joda.time.base.BasePeriod:468	0 272.0 0.0
org.joda.time.base.BasePeriod:185	0 10.0 0.0
org.joda.time.base.BasePeriod:186	0 10.0 0.0
org.joda.time.base.BasePeriod:187	0 10.0 0.0
org.joda.time.base.BasePeriod:188	0 10.0 0.0
org.joda.time.base.BasePeriod:189	0 10.0 0.0
org.joda.time.base.BasePeriod:190	0 10.0 0.0
org.joda.time.base.BasePeriod:191	0 10.0 0.0
org.joda.time.base.BasePeriod:192	0 10.0 0.0
org.joda.time.base.BasePeriod:193	0 10.0 0.0
org.joda.time.base.BasePeriod:278	0 79.0 0.0
org.joda.time.base.BasePeriod:279	0 79.0 0.0
org.joda.time.base.BasePeriod:280	0 79.0 0.0
org.joda.time.base.BasePeriod:281	0 79.0 0.0
org.joda.time.base.BasePeriod:146	0 18.0 0.0
org.joda.time.base.BasePeriod:147	0 18.0 0.0
org.joda.time.base.BasePeriod:150	0 12.0 0.0
org.joda.time.base.BasePeriod:160	0 10.0 0.0
org.joda.time.base.BasePeriod:163	0 8.0 0.0
org.joda.time.base.BasePeriod:164	0 8.0 0.0
org.joda.time.base.BasePeriod:165	0 2.0 0.0
org.joda.time.base.BasePeriod:97	0 35.0 0.0
org.joda.time.base.BasePeriod:98	0 35.0 0.0
org.joda.time.base.BasePeriod:99	0 35.0 0.0
org.joda.time.base.BasePeriod:100	0 35.0 0.0
org.joda.time.base.BasePeriod:101	0 35.0 0.0
org.joda.time.base.BasePeriod:102	0 35.0 0.0
org.joda.time.base.BasePeriod:113	0 27.0 0.0
org.joda.time.base.BasePeriod:114	0 27.0 0.0
org.joda.time.base.BasePeriod:115	0 27.0 0.0
org.joda.time.base.BasePeriod:119	0 23.0 0.0
org.joda.time.base.BasePeriod:120	0 23.0 0.0
org.joda.time.base.BasePeriod:121	0 23.0 0.0
org.joda.time.base.BasePeriod:122	0 23.0 0.0
org.joda.time.base.BasePeriod:123	0 23.0 0.0
org.joda.time.base.BasePeriod:125	0 27.0 0.0
org.joda.time.base.BasePeriod:356	0 2.0 0.0
org.joda.time.base.BasePeriod:357	0 2.0 0.0
org.joda.time.base.BasePeriod:358	0 2.0 0.0
org.joda.time.base.BasePeriod:359	0 2.0 0.0
org.joda.time.base.BasePeriod:399	0 8.0 0.0
org.joda.time.base.BasePeriod:554	0 7.0 0.0
org.joda.time.base.BasePeriod:555	0 7.0 0.0
org.joda.time.base.BasePeriod:556	0 7.0 0.0
org.joda.time.base.BasePeriod:557	0 7.0 0.0
org.joda.time.base.BasePeriod:559	0 5.0 0.0
org.joda.time.base.BasePeriod:569	0 19.0 0.0
org.joda.time.base.BasePeriod:570	0 18.0 0.0
org.joda.time.base.BasePeriod:572	0 18.0 0.0
org.joda.time.base.BasePeriod:583	0 18.0 0.0
org.joda.time.base.BasePeriod:584	0 18.0 0.0
org.joda.time.base.BasePeriod:585	0 18.0 0.0
org.joda.time.base.BasePeriod:586	0 18.0 0.0
org.joda.time.base.BasePeriod:587	0 16.0 0.0
org.joda.time.base.BasePeriod:588	0 16.0 0.0
org.joda.time.base.BasePeriod:592	0 16.0 0.0
org.joda.time.base.BasePeriod:596	0 17.0 0.0
org.joda.time.base.BasePeriod:540	0 5.0 0.0
org.joda.time.base.BasePeriod:541	0 4.0 0.0
org.joda.time.base.BasePeriod:543	0 4.0 0.0
org.joda.time.base.BasePeriod:510	0 9.0 0.0
org.joda.time.base.BasePeriod:511	0 9.0 0.0
org.joda.time.base.BasePeriod:522	0 11.0 0.0
org.joda.time.base.BasePeriod:523	0 11.0 0.0
org.joda.time.base.BasePeriod:529	0 10.0 0.0
org.joda.time.base.BasePeriod:531	0 10.0 0.0
org.joda.time.base.BasePeriod:608	0 8.0 0.0
org.joda.time.base.BasePeriod:609	0 8.0 0.0
org.joda.time.base.BasePeriod:479	0 79.0 0.0
org.joda.time.base.BasePeriod:480	0 79.0 0.0
org.joda.time.base.BasePeriod:491	0 82.0 0.0
org.joda.time.base.BasePeriod:492	0 82.0 0.0
org.joda.time.base.BasePeriod:493	0 13.0 0.0
org.joda.time.base.BasePeriod:494	0 11.0 0.0
org.joda.time.base.BasePeriod:498	0 80.0 0.0
org.joda.time.base.BasePeriod:500	0 81.0 0.0
org.joda.time.base.BasePeriod:266	0 70.0 0.0
org.joda.time.base.BasePeriod:416	0 6.0 0.0
org.joda.time.base.BasePeriod:617	0 40.0 0.0
org.joda.time.base.BasePeriod:618	0 40.0 0.0
org.joda.time.base.BasePeriod:450	0 6.0 0.0
org.joda.time.base.BasePeriod:203	0 6.0 0.0
org.joda.time.base.BasePeriod:204	0 6.0 0.0
org.joda.time.base.BasePeriod:205	0 6.0 0.0
org.joda.time.base.BasePeriod:206	0 6.0 0.0
org.joda.time.base.BasePeriod:207	0 6.0 0.0
org.joda.time.base.BasePeriod:208	0 6.0 0.0
org.joda.time.base.BasePeriod:209	0 6.0 0.0
org.joda.time.base.BasePeriod:210	0 6.0 0.0
org.joda.time.base.BasePeriod:211	0 6.0 0.0
org.joda.time.base.BasePeriod:116	0 4.0 0.0
org.joda.time.base.BasePeriod:117	0 4.0 0.0
org.joda.time.base.BasePeriod:152	0 2.0 0.0
org.joda.time.base.BasePeriod:153	0 2.0 0.0
org.joda.time.base.BasePeriod:154	0 2.0 0.0
org.joda.time.base.BasePeriod:155	0 2.0 0.0
org.joda.time.base.BasePeriod:156	0 2.0 0.0
org.joda.time.base.BasePeriod:157	0 2.0 0.0
org.joda.time.base.BasePeriod:158	0 2.0 0.0
org.joda.time.base.BasePeriod:159	0 2.0 0.0
org.joda.time.base.BasePeriod:175	0 6.0 0.0
org.joda.time.base.BasePeriod:451	0 4.0 0.0
org.joda.time.base.BasePeriod:380	0 1.0 0.0
org.joda.time.base.BasePeriod:381	0 1.0 0.0
org.joda.time.base.BasePeriod:382	0 1.0 0.0
org.joda.time.base.BasePeriod:383	0 1.0 0.0
org.joda.time.base.BasePeriod:161	0 2.0 0.0
org.joda.time.base.BasePeriod:589	0 1.0 0.0
org.joda.time.base.BasePeriod:168	0 6.0 0.0
org.joda.time.base.BasePeriod:171	0 4.0 0.0
org.joda.time.base.BasePeriod:172	0 4.0 0.0
org.joda.time.base.BasePeriod:173	0 4.0 0.0
org.joda.time.base.BasePeriod:169	0 2.0 0.0
org.joda.time.base.BasePeriod:148	0 6.0 0.0
org.joda.time.base.BasePeriod:524	0 2.0 0.0
org.joda.time.base.BasePeriod:525	0 2.0 0.0
org.joda.time.field.FieldUtils:119	0 81.0 0.0
org.joda.time.field.FieldUtils:120	0 81.0 0.0
org.joda.time.field.FieldUtils:124	0 81.0 0.0
org.joda.time.field.FieldUtils:70	0 475.0 0.0
org.joda.time.field.FieldUtils:64	0 477.0 0.0
org.joda.time.field.FieldUtils:66	0 477.0 0.0
org.joda.time.field.FieldUtils:214	0 953.0 0.0
org.joda.time.field.FieldUtils:219	0 953.0 0.0
org.joda.time.field.FieldUtils:232	0 1035.0 0.0
org.joda.time.field.FieldUtils:237	0 1035.0 0.0
org.joda.time.field.FieldUtils:318	0 261.0 0.0
org.joda.time.field.FieldUtils:319	0 255.0 0.0
org.joda.time.field.FieldUtils:67	0 32.0 0.0
org.joda.time.field.FieldUtils:162	0 53.0 0.0
org.joda.time.field.FieldUtils:165	0 53.0 0.0
org.joda.time.field.FieldUtils:168	0 53.0 0.0
org.joda.time.field.FieldUtils:169	0 53.0 0.0
org.joda.time.field.FieldUtils:173	0 53.0 0.0
org.joda.time.field.FieldUtils:49	0 37.0 0.0
org.joda.time.field.FieldUtils:52	0 37.0 0.0
org.joda.time.field.FieldUtils:321	0 11.0 0.0
org.joda.time.field.FieldUtils:324	0 11.0 0.0
org.joda.time.field.FieldUtils:215	0 12.0 0.0
org.joda.time.field.FieldUtils:137	0 36.0 0.0
org.joda.time.field.FieldUtils:143	0 21.0 0.0
org.joda.time.field.FieldUtils:145	0 15.0 0.0
org.joda.time.field.FieldUtils:146	0 15.0 0.0
org.joda.time.field.FieldUtils:150	0 15.0 0.0
org.joda.time.field.FieldUtils:187	0 11.0 0.0
org.joda.time.field.FieldUtils:50	0 7.0 0.0
org.joda.time.field.FieldUtils:121	0 17.0 0.0
org.joda.time.field.FieldUtils:139	0 10.0 0.0
org.joda.time.field.FieldUtils:233	0 1.0 0.0
org.joda.time.field.FieldUtils:273	0 2.0 0.0
org.joda.time.field.FieldUtils:289	0 2.0 0.0
org.joda.time.field.FieldUtils:293	0 2.0 0.0
org.joda.time.field.FieldUtils:294	0 2.0 0.0
org.joda.time.field.FieldUtils:296	0 2.0 0.0
org.joda.time.field.FieldUtils:297	0 2.0 0.0
org.joda.time.chrono.ZonedChronology:294	0 84.0 0.0
org.joda.time.chrono.ZonedChronology:354	0 133.0 0.0
org.joda.time.chrono.ZonedChronology:355	0 133.0 0.0
org.joda.time.chrono.ZonedChronology:357	0 133.0 0.0
org.joda.time.chrono.ZonedChronology:360	0 133.0 0.0
org.joda.time.chrono.ZonedChronology:330	0 164.0 0.0
org.joda.time.chrono.ZonedChronology:331	0 164.0 0.0
org.joda.time.chrono.ZonedChronology:318	0 227.0 0.0
org.joda.time.chrono.ZonedChronology:319	0 227.0 0.0
org.joda.time.chrono.ZonedChronology:320	0 227.0 0.0
org.joda.time.chrono.ZonedChronology:344	0 271.0 0.0
org.joda.time.chrono.ZonedChronology:345	0 271.0 0.0
org.joda.time.chrono.ZonedChronology:347	0 271.0 0.0
org.joda.time.chrono.ZonedChronology:350	0 271.0 0.0
org.joda.time.chrono.ZonedChronology:56	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:59	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:60	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:63	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:66	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:72	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:82	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:83	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:86	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:153	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:157	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:158	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:159	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:160	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:161	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:162	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:163	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:165	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:166	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:167	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:168	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:169	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:173	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:174	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:175	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:176	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:177	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:178	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:179	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:180	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:181	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:182	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:183	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:184	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:186	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:187	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:188	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:189	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:190	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:191	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:192	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:193	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:194	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:195	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:196	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:197	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:200	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:201	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:203	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:204	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:206	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:207	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:208	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:212	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:215	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:218	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:223	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:224	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:389	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:390	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:393	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:394	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:395	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:396	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:397	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:398	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:399	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:284	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:285	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:288	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:289	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:290	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:291	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:298	0 1549.0 0.0
org.joda.time.chrono.ZonedChronology:119	0 314.0 0.0
org.joda.time.chrono.ZonedChronology:139	0 314.0 0.0
org.joda.time.chrono.ZonedChronology:140	0 314.0 0.0
org.joda.time.chrono.ZonedChronology:141	0 314.0 0.0
org.joda.time.chrono.ZonedChronology:142	0 314.0 0.0
org.joda.time.chrono.ZonedChronology:147	0 310.0 0.0
org.joda.time.chrono.ZonedChronology:143	0 4.0 0.0
org.joda.time.chrono.ZonedChronology:406	0 669.0 0.0
org.joda.time.chrono.ZonedChronology:407	0 669.0 0.0
org.joda.time.chrono.ZonedChronology:465	0 656.0 0.0
org.joda.time.chrono.ZonedChronology:466	0 656.0 0.0
org.joda.time.chrono.ZonedChronology:467	0 656.0 0.0
org.joda.time.chrono.ZonedChronology:468	0 656.0 0.0
org.joda.time.chrono.ZonedChronology:474	0 648.0 0.0
org.joda.time.chrono.ZonedChronology:499	0 634.0 0.0
org.joda.time.chrono.ZonedChronology:503	0 634.0 0.0
org.joda.time.chrono.ZonedChronology:517	0 634.0 0.0
org.joda.time.chrono.ZonedChronology:550	0 634.0 0.0
org.joda.time.chrono.ZonedChronology:567	0 634.0 0.0
org.joda.time.chrono.ZonedChronology:521	0 100.0 0.0
org.joda.time.chrono.ZonedChronology:526	0 90.0 0.0
org.joda.time.chrono.ZonedChronology:527	0 90.0 0.0
org.joda.time.chrono.ZonedChronology:528	0 90.0 0.0
org.joda.time.chrono.ZonedChronology:522	0 10.0 0.0
org.joda.time.chrono.ZonedChronology:523	0 10.0 0.0
org.joda.time.chrono.ZonedChronology:524	0 10.0 0.0
org.joda.time.chrono.ZonedChronology:592	0 28.0 0.0
org.joda.time.chrono.ZonedChronology:593	0 28.0 0.0
org.joda.time.chrono.ZonedChronology:595	0 28.0 0.0
org.joda.time.chrono.ZonedChronology:598	0 28.0 0.0
org.joda.time.chrono.ZonedChronology:533	0 16.0 0.0
org.joda.time.chrono.ZonedChronology:534	0 10.0 0.0
org.joda.time.chrono.ZonedChronology:535	0 10.0 0.0
org.joda.time.chrono.ZonedChronology:536	0 10.0 0.0
org.joda.time.chrono.ZonedChronology:429	0 8.0 0.0
org.joda.time.chrono.ZonedChronology:430	0 8.0 0.0
org.joda.time.chrono.ZonedChronology:431	0 8.0 0.0
org.joda.time.chrono.ZonedChronology:432	0 8.0 0.0
org.joda.time.chrono.ZonedChronology:434	0 8.0 0.0
org.joda.time.chrono.ZonedChronology:435	0 8.0 0.0
org.joda.time.chrono.ZonedChronology:436	0 8.0 0.0
org.joda.time.chrono.ZonedChronology:402	0 4.0 0.0
org.joda.time.chrono.ZonedChronology:538	0 6.0 0.0
org.joda.time.chrono.ZonedChronology:539	0 6.0 0.0
org.joda.time.chrono.ZonedChronology:540	0 6.0 0.0
org.joda.time.chrono.ZonedChronology:571	0 1.0 0.0
org.joda.time.chrono.ZonedChronology:572	0 1.0 0.0
org.joda.time.chrono.ZonedChronology:469	0 8.0 0.0
org.joda.time.chrono.ZonedChronology:453	0 2.0 0.0
org.joda.time.chrono.ZonedChronology:458	0 2.0 0.0
org.joda.time.chrono.ZonedChronology:459	0 2.0 0.0
org.joda.time.chrono.ZonedChronology:460	0 2.0 0.0
org.joda.time.chrono.ZonedChronology:324	0 45.0 0.0
org.joda.time.chrono.ZonedChronology:325	0 45.0 0.0
org.joda.time.chrono.ZonedChronology:326	0 45.0 0.0
org.joda.time.field.ImpreciseDateTimeField:160	0 1560.0 0.0
org.joda.time.field.ImpreciseDateTimeField:91	0 85.0 0.0
org.joda.time.field.ImpreciseDateTimeField:182	0 103.0 0.0
org.joda.time.field.ImpreciseDateTimeField:186	0 25.0 0.0
org.joda.time.field.ImpreciseDateTimeField:190	0 82.0 0.0
org.joda.time.chrono.BaseChronology:132	0 639.0 0.0
org.joda.time.chrono.BaseChronology:133	0 639.0 0.0
org.joda.time.chrono.BaseChronology:134	0 639.0 0.0
org.joda.time.chrono.BaseChronology:135	0 639.0 0.0
org.joda.time.chrono.BaseChronology:136	0 639.0 0.0
org.joda.time.chrono.BaseChronology:137	0 639.0 0.0
org.joda.time.chrono.BaseChronology:138	0 639.0 0.0
org.joda.time.chrono.BaseChronology:183	0 293.0 0.0
org.joda.time.chrono.BaseChronology:184	0 293.0 0.0
org.joda.time.chrono.BaseChronology:185	0 293.0 0.0
org.joda.time.chrono.BaseChronology:186	0 293.0 0.0
org.joda.time.chrono.BaseChronology:187	0 293.0 0.0
org.joda.time.chrono.BaseChronology:192	0 293.0 0.0
org.joda.time.chrono.BaseChronology:199	0 293.0 0.0
org.joda.time.chrono.BaseChronology:200	0 293.0 0.0
org.joda.time.chrono.BaseChronology:201	0 293.0 0.0
org.joda.time.chrono.BaseChronology:202	0 293.0 0.0
org.joda.time.chrono.BaseChronology:207	0 293.0 0.0
org.joda.time.chrono.BaseChronology:213	0 293.0 0.0
org.joda.time.chrono.BaseChronology:301	0 64.0 0.0
org.joda.time.chrono.BaseChronology:302	0 64.0 0.0
org.joda.time.chrono.BaseChronology:303	0 64.0 0.0
org.joda.time.chrono.BaseChronology:304	0 64.0 0.0
org.joda.time.chrono.BaseChronology:305	0 64.0 0.0
org.joda.time.chrono.BaseChronology:309	0 64.0 0.0
org.joda.time.chrono.BaseChronology:255	0 98.0 0.0
org.joda.time.chrono.BaseChronology:256	0 98.0 0.0
org.joda.time.chrono.BaseChronology:257	0 98.0 0.0
org.joda.time.chrono.BaseChronology:258	0 90.0 0.0
org.joda.time.chrono.BaseChronology:259	0 90.0 0.0
org.joda.time.chrono.BaseChronology:260	0 90.0 0.0
org.joda.time.chrono.BaseChronology:261	0 90.0 0.0
org.joda.time.chrono.BaseChronology:262	0 90.0 0.0
org.joda.time.chrono.BaseChronology:265	0 98.0 0.0
org.joda.time.chrono.BaseChronology:239	0 70.0 0.0
org.joda.time.chrono.BaseChronology:240	0 70.0 0.0
org.joda.time.chrono.BaseChronology:242	0 70.0 0.0
org.joda.time.chrono.BaseChronology:163	0 66.0 0.0
org.joda.time.chrono.BaseChronology:164	0 66.0 0.0
org.joda.time.chrono.BaseChronology:165	0 66.0 0.0
org.joda.time.chrono.BaseChronology:166	0 66.0 0.0
org.joda.time.chrono.BaseChronology:223	0 56.0 0.0
org.joda.time.chrono.BaseChronology:224	0 56.0 0.0
org.joda.time.chrono.BaseChronology:225	0 56.0 0.0
org.joda.time.chrono.BaseChronology:226	0 56.0 0.0
org.joda.time.chrono.BaseChronology:228	0 56.0 0.0
org.joda.time.chrono.BaseChronology:322	0 20.0 0.0
