org.joda.time.IllegalFieldValueException:314	1.0 0.0 1.0
org.joda.time.IllegalFieldValueException:48	0 15.0 0.0
org.joda.time.IllegalFieldValueException:51	0 13.0 0.0
org.joda.time.IllegalFieldValueException:46	0 12.0 0.0
org.joda.time.IllegalFieldValueException:171	0 1.0 0.0
org.joda.time.IllegalFieldValueException:172	0 1.0 0.0
org.joda.time.IllegalFieldValueException:173	0 1.0 0.0
org.joda.time.IllegalFieldValueException:174	0 1.0 0.0
org.joda.time.IllegalFieldValueException:175	0 1.0 0.0
org.joda.time.IllegalFieldValueException:176	0 1.0 0.0
org.joda.time.IllegalFieldValueException:177	0 1.0 0.0
org.joda.time.IllegalFieldValueException:178	0 1.0 0.0
org.joda.time.IllegalFieldValueException:179	0 1.0 0.0
org.joda.time.IllegalFieldValueException:180	0 1.0 0.0
org.joda.time.IllegalFieldValueException:60	0 9.0 0.0
org.joda.time.IllegalFieldValueException:129	0 9.0 0.0
org.joda.time.IllegalFieldValueException:130	0 9.0 0.0
org.joda.time.IllegalFieldValueException:131	0 9.0 0.0
org.joda.time.IllegalFieldValueException:132	0 9.0 0.0
org.joda.time.IllegalFieldValueException:133	0 9.0 0.0
org.joda.time.IllegalFieldValueException:134	0 9.0 0.0
org.joda.time.IllegalFieldValueException:135	0 9.0 0.0
org.joda.time.IllegalFieldValueException:136	0 9.0 0.0
org.joda.time.IllegalFieldValueException:137	0 9.0 0.0
org.joda.time.IllegalFieldValueException:138	0 9.0 0.0
org.joda.time.IllegalFieldValueException:77	0 1.0 0.0
org.joda.time.IllegalFieldValueException:189	0 1.0 0.0
org.joda.time.IllegalFieldValueException:190	0 1.0 0.0
org.joda.time.IllegalFieldValueException:191	0 1.0 0.0
org.joda.time.IllegalFieldValueException:192	0 1.0 0.0
org.joda.time.IllegalFieldValueException:193	0 1.0 0.0
org.joda.time.IllegalFieldValueException:194	0 1.0 0.0
org.joda.time.IllegalFieldValueException:195	0 1.0 0.0
org.joda.time.IllegalFieldValueException:196	0 1.0 0.0
org.joda.time.IllegalFieldValueException:197	0 1.0 0.0
org.joda.time.IllegalFieldValueException:198	0 1.0 0.0
org.joda.time.chrono.GJChronology:74	0 913.0 0.0
org.joda.time.chrono.GJChronology:173	0 904.0 0.0
org.joda.time.chrono.GJChronology:192	0 907.0 0.0
org.joda.time.chrono.GJChronology:204	0 751.0 0.0
org.joda.time.chrono.GJChronology:205	0 751.0 0.0
org.joda.time.chrono.GJChronology:206	0 751.0 0.0
org.joda.time.chrono.GJChronology:209	0 751.0 0.0
org.joda.time.chrono.GJChronology:220	0 759.0 0.0
org.joda.time.chrono.GJChronology:221	0 759.0 0.0
org.joda.time.chrono.GJChronology:281	0 759.0 0.0
org.joda.time.chrono.GJChronology:282	0 759.0 0.0
org.joda.time.chrono.GJChronology:293	0 771.0 0.0
org.joda.time.chrono.GJChronology:296	0 771.0 0.0
org.joda.time.chrono.GJChronology:307	0 768.0 0.0
org.joda.time.chrono.GJChronology:317	0 768.0 0.0
org.joda.time.chrono.GJChronology:320	0 768.0 0.0
org.joda.time.chrono.GJChronology:321	0 768.0 0.0
org.joda.time.chrono.GJChronology:385	0 751.0 0.0
org.joda.time.chrono.GJChronology:394	0 751.0 0.0
org.joda.time.chrono.GJChronology:465	0 759.0 0.0
org.joda.time.chrono.GJChronology:567	0 912.0 0.0
org.joda.time.chrono.GJChronology:139	0 47.0 0.0
org.joda.time.chrono.GJChronology:405	0 28.0 0.0
org.joda.time.chrono.GJChronology:155	0 157.0 0.0
org.joda.time.chrono.GJChronology:294	0 32.0 0.0
org.joda.time.chrono.GJChronology:323	0 9.0 0.0
org.joda.time.chrono.GJChronology:331	0 17.0 0.0
org.joda.time.chrono.GJChronology:336	0 17.0 0.0
org.joda.time.chrono.GJChronology:338	0 17.0 0.0
org.joda.time.chrono.GJChronology:347	0 17.0 0.0
org.joda.time.chrono.GJChronology:367	0 17.0 0.0
org.joda.time.chrono.GJChronology:377	0 16.0 0.0
org.joda.time.chrono.GJChronology:415	0 2.0 0.0
org.joda.time.chrono.GJChronology:357	0 8.0 0.0
org.joda.time.chrono.GJChronology:247	0 8.0 0.0
org.joda.time.chrono.GJChronology:248	0 5.0 0.0
org.joda.time.chrono.GJChronology:250	0 5.0 0.0
org.joda.time.chrono.GJChronology:252	0 8.0 0.0
org.joda.time.chrono.GJChronology:288	0 4.0 0.0
org.joda.time.chrono.GJChronology:369	0 5.0 0.0
org.joda.time.chrono.GJChronology:372	0 5.0 0.0
org.joda.time.chrono.GJChronology:95	0 2.0 0.0
org.joda.time.chrono.GJChronology:96	0 2.0 0.0
org.joda.time.chrono.GJChronology:97	0 2.0 0.0
org.joda.time.chrono.GJChronology:98	0 2.0 0.0
org.joda.time.chrono.GJChronology:99	0 2.0 0.0
org.joda.time.chrono.GJChronology:571	0 1.0 0.0
org.joda.time.chrono.GJChronology:575	0 2.0 0.0
org.joda.time.chrono.GJChronology:318	0 2.0 0.0
org.joda.time.chrono.GJChronology:427	0 2.0 0.0
org.joda.time.chrono.GJChronology:428	0 2.0 0.0
org.joda.time.chrono.GJChronology:429	0 2.0 0.0
org.joda.time.chrono.GJChronology:430	0 2.0 0.0
org.joda.time.chrono.GJChronology:432	0 2.0 0.0
org.joda.time.chrono.GJChronology:433	0 1.0 0.0
org.joda.time.chrono.GJChronology:435	0 1.0 0.0
org.joda.time.chrono.GJChronology:436	0 1.0 0.0
org.joda.time.chrono.GJChronology:438	0 1.0 0.0
org.joda.time.chrono.GJChronology:440	0 1.0 0.0
org.joda.time.chrono.GJChronology:443	0 2.0 0.0
org.joda.time.chrono.GJChronology:444	0 1.0 0.0
org.joda.time.chrono.GJChronology:445	0 1.0 0.0
org.joda.time.chrono.GJChronology:447	0 2.0 0.0
org.joda.time.chrono.GJChronology:449	0 2.0 0.0
org.joda.time.chrono.GJChronology:374	0 1.0 0.0
org.joda.time.chrono.GJChronology:340	0 1.0 0.0
org.joda.time.chrono.GJChronology:342	0 1.0 0.0
org.joda.time.chrono.GJChronology:632	0 917.0 0.0
org.joda.time.chrono.GJChronology:635	0 912.0 0.0
org.joda.time.chrono.GJChronology:698	0 917.0 0.0
org.joda.time.chrono.GJChronology:699	0 917.0 0.0
org.joda.time.chrono.GJChronology:700	0 917.0 0.0
org.joda.time.chrono.GJChronology:702	0 912.0 0.0
org.joda.time.chrono.GJChronology:703	0 912.0 0.0
org.joda.time.chrono.GJChronology:706	0 912.0 0.0
org.joda.time.chrono.GJChronology:712	0 913.0 0.0
org.joda.time.chrono.GJChronology:713	0 913.0 0.0
org.joda.time.chrono.GJChronology:725	0 917.0 0.0
org.joda.time.chrono.GJChronology:756	0 961.0 0.0
org.joda.time.chrono.GJChronology:776	0 952.0 0.0
org.joda.time.chrono.GJChronology:783	0 905.0 0.0
org.joda.time.chrono.GJChronology:814	0 905.0 0.0
org.joda.time.chrono.GJChronology:900	0 913.0 0.0
org.joda.time.chrono.GJChronology:903	0 912.0 0.0
org.joda.time.chrono.GJChronology:852	0 66.0 0.0
org.joda.time.chrono.GJChronology:861	0 42.0 0.0
org.joda.time.chrono.GJChronology:863	0 66.0 0.0
org.joda.time.chrono.GJChronology:791	0 2.0 0.0
org.joda.time.chrono.GJChronology:818	0 3.0 0.0
org.joda.time.chrono.GJChronology:819	0 3.0 0.0
org.joda.time.chrono.GJChronology:840	0 2.0 0.0
org.joda.time.chrono.GJChronology:841	0 2.0 0.0
org.joda.time.chrono.GJChronology:842	0 2.0 0.0
org.joda.time.chrono.GJChronology:843	0 2.0 0.0
org.joda.time.chrono.GJChronology:844	0 2.0 0.0
org.joda.time.chrono.GJChronology:845	0 2.0 0.0
org.joda.time.chrono.GJChronology:848	0 2.0 0.0
org.joda.time.chrono.GJChronology:633	0 45.0 0.0
org.joda.time.chrono.GJChronology:853	0 40.0 0.0
org.joda.time.chrono.GJChronology:854	0 40.0 0.0
org.joda.time.chrono.GJChronology:715	0 10.0 0.0
org.joda.time.chrono.GJChronology:716	0 10.0 0.0
org.joda.time.chrono.GJChronology:719	0 10.0 0.0
org.joda.time.chrono.GJChronology:729	0 2.0 0.0
org.joda.time.chrono.GJChronology:730	0 2.0 0.0
org.joda.time.chrono.GJChronology:731	0 2.0 0.0
org.joda.time.chrono.GJChronology:733	0 2.0 0.0
org.joda.time.chrono.GJChronology:734	0 2.0 0.0
org.joda.time.chrono.GJChronology:739	0 2.0 0.0
org.joda.time.chrono.GJChronology:740	0 2.0 0.0
org.joda.time.chrono.GJChronology:748	0 2.0 0.0
org.joda.time.chrono.GJChronology:856	0 2.0 0.0
org.joda.time.chrono.GJChronology:857	0 2.0 0.0
org.joda.time.chrono.GJChronology:892	0 11.0 0.0
org.joda.time.chrono.GJChronology:895	0 10.0 0.0
org.joda.time.chrono.GJChronology:893	0 1.0 0.0
org.joda.time.chrono.GJChronology:901	0 2.0 0.0
org.joda.time.chrono.GJChronology:674	0 5.0 0.0
org.joda.time.chrono.GJChronology:677	0 5.0 0.0
org.joda.time.chrono.GJChronology:678	0 5.0 0.0
org.joda.time.chrono.GJChronology:679	0 5.0 0.0
org.joda.time.chrono.GJChronology:680	0 5.0 0.0
org.joda.time.chrono.GJChronology:682	0 5.0 0.0
org.joda.time.chrono.GJChronology:683	0 5.0 0.0
org.joda.time.chrono.GJChronology:822	0 1.0 0.0
org.joda.time.chrono.GJChronology:826	0 1.0 0.0
org.joda.time.chrono.GJChronology:827	0 1.0 0.0
org.joda.time.chrono.GJChronology:828	0 1.0 0.0
org.joda.time.chrono.GJChronology:831	0 1.0 0.0
org.joda.time.chrono.GJChronology:835	0 1.0 0.0
org.joda.time.chrono.GJChronology:836	0 1.0 0.0
org.joda.time.chrono.GJChronology:648	0 1.0 0.0
org.joda.time.chrono.GJChronology:660	0 1.0 0.0
org.joda.time.chrono.GJChronology:664	0 3.0 0.0
org.joda.time.chrono.GJChronology:707	0 1.0 0.0
org.joda.time.chrono.GJChronology:720	0 1.0 0.0
org.joda.time.chrono.GJChronology:675	0 1.0 0.0
org.joda.time.chrono.GJChronology:1053	0 2.0 0.0
org.joda.time.chrono.GJChronology:1054	0 2.0 0.0
org.joda.time.chrono.GJChronology:953	0 19.0 0.0
org.joda.time.chrono.GJChronology:962	0 19.0 0.0
org.joda.time.chrono.GJChronology:963	0 19.0 0.0
org.joda.time.chrono.GJChronology:970	0 19.0 0.0
org.joda.time.chrono.GJChronology:974	0 12.0 0.0
org.joda.time.chrono.GJChronology:983	0 10.0 0.0
org.joda.time.chrono.GJChronology:984	0 10.0 0.0
org.joda.time.chrono.GJChronology:991	0 12.0 0.0
org.joda.time.chrono.GJChronology:954	0 3.0 0.0
org.joda.time.chrono.GJChronology:955	0 3.0 0.0
org.joda.time.chrono.GJChronology:957	0 3.0 0.0
org.joda.time.chrono.GJChronology:958	0 3.0 0.0
org.joda.time.chrono.GJChronology:965	0 3.0 0.0
org.joda.time.chrono.GJChronology:966	0 3.0 0.0
org.joda.time.chrono.GJChronology:995	0 3.0 0.0
org.joda.time.chrono.GJChronology:996	0 3.0 0.0
org.joda.time.chrono.GJChronology:997	0 3.0 0.0
org.joda.time.chrono.GJChronology:1001	0 3.0 0.0
org.joda.time.chrono.GJChronology:1002	0 3.0 0.0
org.joda.time.chrono.GJChronology:975	0 2.0 0.0
org.joda.time.chrono.GJChronology:976	0 2.0 0.0
org.joda.time.chrono.GJChronology:1056	0 1.0 0.0
org.joda.time.chrono.GJChronology:1004	0 1.0 0.0
org.joda.time.chrono.GJChronology:1005	0 1.0 0.0
org.joda.time.chrono.GJChronology:1076	0 19.0 0.0
org.joda.time.chrono.GJChronology:1080	0 12.0 0.0
org.joda.time.chrono.GJChronology:1084	0 3.0 0.0
org.joda.time.field.FieldUtils:318	0 354.0 0.0
org.joda.time.field.FieldUtils:319	0 345.0 0.0
org.joda.time.field.FieldUtils:82	0 753.0 0.0
org.joda.time.field.FieldUtils:84	0 753.0 0.0
org.joda.time.field.FieldUtils:88	0 753.0 0.0
org.joda.time.field.FieldUtils:64	0 623.0 0.0
org.joda.time.field.FieldUtils:66	0 623.0 0.0
org.joda.time.field.FieldUtils:67	0 32.0 0.0
org.joda.time.field.FieldUtils:70	0 621.0 0.0
org.joda.time.field.FieldUtils:119	0 93.0 0.0
org.joda.time.field.FieldUtils:120	0 93.0 0.0
org.joda.time.field.FieldUtils:124	0 93.0 0.0
org.joda.time.field.FieldUtils:162	0 51.0 0.0
org.joda.time.field.FieldUtils:165	0 51.0 0.0
org.joda.time.field.FieldUtils:168	0 51.0 0.0
org.joda.time.field.FieldUtils:169	0 51.0 0.0
org.joda.time.field.FieldUtils:173	0 51.0 0.0
org.joda.time.field.FieldUtils:100	0 157.0 0.0
org.joda.time.field.FieldUtils:102	0 157.0 0.0
org.joda.time.field.FieldUtils:106	0 157.0 0.0
org.joda.time.field.FieldUtils:184	0 211.0 0.0
org.joda.time.field.FieldUtils:185	0 205.0 0.0
org.joda.time.field.FieldUtils:49	0 38.0 0.0
org.joda.time.field.FieldUtils:52	0 38.0 0.0
org.joda.time.field.FieldUtils:321	0 17.0 0.0
org.joda.time.field.FieldUtils:324	0 17.0 0.0
org.joda.time.field.FieldUtils:215	0 33.0 0.0
org.joda.time.field.FieldUtils:137	0 39.0 0.0
org.joda.time.field.FieldUtils:143	0 19.0 0.0
org.joda.time.field.FieldUtils:145	0 19.0 0.0
org.joda.time.field.FieldUtils:146	0 19.0 0.0
org.joda.time.field.FieldUtils:150	0 19.0 0.0
org.joda.time.field.FieldUtils:187	0 11.0 0.0
org.joda.time.field.FieldUtils:50	0 7.0 0.0
org.joda.time.field.FieldUtils:121	0 17.0 0.0
org.joda.time.field.FieldUtils:249	0 1.0 0.0
org.joda.time.field.FieldUtils:250	0 1.0 0.0
org.joda.time.field.FieldUtils:139	0 10.0 0.0
org.joda.time.field.FieldUtils:273	0 2.0 0.0
org.joda.time.field.FieldUtils:289	0 2.0 0.0
org.joda.time.field.FieldUtils:293	0 2.0 0.0
org.joda.time.field.FieldUtils:294	0 2.0 0.0
org.joda.time.field.FieldUtils:296	0 2.0 0.0
org.joda.time.field.FieldUtils:297	0 2.0 0.0
org.joda.time.DateMidnight:227	0 43.0 0.0
org.joda.time.DateMidnight:228	0 43.0 0.0
org.joda.time.DateMidnight:344	0 27.0 0.0
org.joda.time.DateMidnight:354	0 109.0 0.0
org.joda.time.DateMidnight:369	0 25.0 0.0
org.joda.time.DateMidnight:370	0 25.0 0.0
org.joda.time.DateMidnight:371	0 25.0 0.0
org.joda.time.DateMidnight:663	0 1.0 0.0
org.joda.time.DateMidnight:664	0 1.0 0.0
org.joda.time.DateMidnight:666	0 1.0 0.0
org.joda.time.DateMidnight:667	0 1.0 0.0
org.joda.time.DateMidnight:296	0 8.0 0.0
org.joda.time.DateMidnight:297	0 7.0 0.0
org.joda.time.DateMidnight:171	0 3.0 0.0
org.joda.time.DateMidnight:172	0 3.0 0.0
org.joda.time.DateMidnight:212	0 15.0 0.0
org.joda.time.DateMidnight:213	0 15.0 0.0
org.joda.time.DateMidnight:310	0 12.0 0.0
org.joda.time.DateMidnight:311	0 12.0 0.0
org.joda.time.DateMidnight:458	0 2.0 0.0
org.joda.time.DateMidnight:459	0 1.0 0.0
org.joda.time.DateMidnight:198	0 25.0 0.0
org.joda.time.DateMidnight:199	0 25.0 0.0
org.joda.time.DateMidnight:274	0 5.0 0.0
org.joda.time.DateMidnight:275	0 4.0 0.0
org.joda.time.DateMidnight:408	0 1.0 0.0
org.joda.time.DateMidnight:409	0 1.0 0.0
org.joda.time.DateMidnight:410	0 1.0 0.0
org.joda.time.DateMidnight:411	0 1.0 0.0
org.joda.time.DateMidnight:414	0 1.0 0.0
org.joda.time.DateMidnight:415	0 1.0 0.0
org.joda.time.DateMidnight:484	0 4.0 0.0
org.joda.time.DateMidnight:487	0 2.0 0.0
org.joda.time.DateMidnight:490	0 1.0 0.0
org.joda.time.DateMidnight:491	0 1.0 0.0
org.joda.time.DateMidnight:888	0 4.0 0.0
org.joda.time.DateMidnight:889	0 4.0 0.0
org.joda.time.DateMidnight:890	0 4.0 0.0
org.joda.time.DateMidnight:891	0 4.0 0.0
org.joda.time.DateMidnight:145	0 3.0 0.0
org.joda.time.DateMidnight:546	0 4.0 0.0
org.joda.time.DateMidnight:547	0 3.0 0.0
org.joda.time.DateMidnight:549	0 4.0 0.0
org.joda.time.DateMidnight:550	0 4.0 0.0
org.joda.time.DateMidnight:735	0 1.0 0.0
org.joda.time.DateMidnight:186	0 3.0 0.0
org.joda.time.DateMidnight:187	0 3.0 0.0
org.joda.time.DateMidnight:157	0 8.0 0.0
org.joda.time.DateMidnight:158	0 8.0 0.0
org.joda.time.DateMidnight:485	0 2.0 0.0
org.joda.time.DateMidnight:249	0 4.0 0.0
org.joda.time.DateMidnight:134	0 2.0 0.0
org.joda.time.DateMidnight:506	0 6.0 0.0
org.joda.time.DateMidnight:509	0 6.0 0.0
org.joda.time.DateMidnight:510	0 6.0 0.0
org.joda.time.DateMidnight:564	0 1.0 0.0
org.joda.time.DateMidnight:705	0 1.0 0.0
org.joda.time.DateMidnight:687	0 3.0 0.0
org.joda.time.DateMidnight:690	0 3.0 0.0
org.joda.time.DateMidnight:691	0 3.0 0.0
org.joda.time.DateMidnight:864	0 3.0 0.0
org.joda.time.DateMidnight:1126	0 3.0 0.0
org.joda.time.DateMidnight:1144	0 3.0 0.0
org.joda.time.DateMidnight:1171	0 2.0 0.0
org.joda.time.DateMidnight:432	0 1.0 0.0
org.joda.time.DateMidnight:433	0 1.0 0.0
org.joda.time.DateMidnight:435	0 1.0 0.0
org.joda.time.DateMidnight:117	0 2.0 0.0
org.joda.time.DateMidnight:118	0 1.0 0.0
org.joda.time.DateMidnight:101	0 2.0 0.0
org.joda.time.DateMidnight:104	0 1.0 0.0
org.joda.time.DateMidnight:396	0 1.0 0.0
org.joda.time.DateMidnight:461	0 1.0 0.0
org.joda.time.DateMidnight:462	0 1.0 0.0
org.joda.time.DateMidnight:844	0 1.0 0.0
org.joda.time.DateMidnight:845	0 1.0 0.0
org.joda.time.DateMidnight:847	0 1.0 0.0
org.joda.time.DateMidnight:848	0 1.0 0.0
org.joda.time.DateMidnight:849	0 1.0 0.0
org.joda.time.DateMidnight:851	0 1.0 0.0
org.joda.time.DateMidnight:1153	0 1.0 0.0
org.joda.time.DateMidnight:1180	0 1.0 0.0
org.joda.time.DateMidnight:326	0 2.0 0.0
org.joda.time.DateMidnight:327	0 2.0 0.0
org.joda.time.DateMidnight:250	0 3.0 0.0
org.joda.time.DateMidnight:102	0 1.0 0.0
org.joda.time.DateMidnight:875	0 1.0 0.0
org.joda.time.DateMidnight:804	0 1.0 0.0
org.joda.time.DateMidnight:805	0 1.0 0.0
org.joda.time.DateMidnight:807	0 1.0 0.0
org.joda.time.DateMidnight:808	0 1.0 0.0
org.joda.time.DateMidnight:524	0 3.0 0.0
org.joda.time.DateMidnight:525	0 3.0 0.0
org.joda.time.DateMidnight:527	0 3.0 0.0
org.joda.time.DateMidnight:120	0 1.0 0.0
org.joda.time.DateMidnight:718	0 1.0 0.0
org.joda.time.DateMidnight:577	0 1.0 0.0
org.joda.time.DateMidnight:688	0 1.0 0.0
org.joda.time.DateMidnight:615	0 1.0 0.0
org.joda.time.DateMidnight:616	0 1.0 0.0
org.joda.time.DateMidnight:618	0 1.0 0.0
org.joda.time.DateMidnight:619	0 1.0 0.0
org.joda.time.DateMidnight:594	0 2.0 0.0
org.joda.time.DateMidnight:88	0 1.0 0.0
org.joda.time.DateMidnight:639	0 1.0 0.0
org.joda.time.DateMidnight:640	0 1.0 0.0
org.joda.time.DateMidnight:642	0 1.0 0.0
org.joda.time.DateMidnight:643	0 1.0 0.0
org.joda.time.DateMidnight:828	0 1.0 0.0
org.joda.time.DateMidnight:829	0 1.0 0.0
org.joda.time.DateMidnight:831	0 1.0 0.0
org.joda.time.DateMidnight:832	0 1.0 0.0
org.joda.time.DateMidnight:507	0 1.0 0.0
org.joda.time.DateMidnight:780	0 1.0 0.0
org.joda.time.DateMidnight:781	0 1.0 0.0
org.joda.time.DateMidnight:783	0 1.0 0.0
org.joda.time.DateMidnight:784	0 1.0 0.0
org.joda.time.DateMidnight:756	0 1.0 0.0
org.joda.time.DateMidnight:757	0 1.0 0.0
org.joda.time.DateMidnight:759	0 1.0 0.0
org.joda.time.DateMidnight:760	0 1.0 0.0
org.joda.time.DateMidnight:908	0 1.0 0.0
org.joda.time.DateMidnight:924	0 1.0 0.0
org.joda.time.DateMidnight:940	0 1.0 0.0
org.joda.time.DateMidnight:956	0 1.0 0.0
org.joda.time.DateMidnight:972	0 1.0 0.0
org.joda.time.DateMidnight:994	0 1.0 0.0
org.joda.time.DateMidnight:1010	0 1.0 0.0
org.joda.time.DateMidnight:1031	0 1.0 0.0
org.joda.time.DateMidnight:1047	0 1.0 0.0
org.joda.time.DateMidnight:1063	0 1.0 0.0
org.joda.time.DateMidnight:1079	0 1.0 0.0
org.joda.time.DateMidnight:488	0 1.0 0.0
org.joda.time.DateMidnight:1229	0 4.0 0.0
org.joda.time.DateMidnight:1230	0 4.0 0.0
org.joda.time.DateMidnight:1231	0 4.0 0.0
org.joda.time.DateMidnight:1232	0 4.0 0.0
org.joda.time.DateMidnight:1258	0 4.0 0.0
org.joda.time.DateMidnight:1267	0 4.0 0.0
org.joda.time.DateMidnight:1277	0 2.0 0.0
org.joda.time.DateMidnight:1238	0 1.0 0.0
org.joda.time.DateMidnight:1239	0 1.0 0.0
org.joda.time.DateMidnight:1240	0 1.0 0.0
org.joda.time.DateMidnight:1246	0 1.0 0.0
org.joda.time.DateMidnight:1247	0 1.0 0.0
org.joda.time.DateMidnight:1248	0 1.0 0.0
org.joda.time.DateMidnight:1249	0 1.0 0.0
org.joda.time.DateTimeFieldType:419	0 30.0 0.0
org.joda.time.DateTimeFieldType:41	0 7.0 0.0
org.joda.time.DateTimeFieldType:475	0 88.0 0.0
org.joda.time.DateTimeFieldType:480	0 811.0 0.0
org.joda.time.DateTimeFieldType:482	0 811.0 0.0
org.joda.time.DateTimeFieldType:492	0 595.0 0.0
org.joda.time.DateTimeFieldType:496	0 600.0 0.0
org.joda.time.DateTimeFieldType:498	0 554.0 0.0
org.joda.time.DateTimeFieldType:514	0 8.0 0.0
org.joda.time.DateTimeFieldType:516	0 525.0 0.0
org.joda.time.DateTimeFieldType:520	0 503.0 0.0
org.joda.time.DateTimeFieldType:522	0 264.0 0.0
org.joda.time.DateTimeFieldType:524	0 423.0 0.0
org.joda.time.DateTimeFieldType:494	0 111.0 0.0
org.joda.time.DateTimeFieldType:502	0 128.0 0.0
org.joda.time.DateTimeFieldType:504	0 33.0 0.0
org.joda.time.DateTimeFieldType:506	0 51.0 0.0
org.joda.time.DateTimeFieldType:528	0 116.0 0.0
org.joda.time.DateTimeFieldType:463	0 27.0 0.0
org.joda.time.DateTimeFieldType:464	0 26.0 0.0
