org.jfree.chart.plot.PiePlot:2613	0 0.0 0
org.jfree.chart.JFreeChart:1298	0 32.0 0.0
org.jfree.chart.JFreeChart:1301	0 32.0 0.0
org.jfree.chart.JFreeChart:1302	0 32.0 0.0
org.jfree.chart.JFreeChart:1303	0 32.0 0.0
org.jfree.chart.JFreeChart:1304	0 32.0 0.0
org.jfree.chart.JFreeChart:1341	0 32.0 0.0
org.jfree.chart.JFreeChart:1342	0 32.0 0.0
org.jfree.chart.JFreeChart:1346	0 32.0 0.0
org.jfree.chart.JFreeChart:1539	0 32.0 0.0
org.jfree.chart.JFreeChart:1540	0 32.0 0.0
org.jfree.chart.JFreeChart:1546	0 32.0 0.0
org.jfree.chart.JFreeChart:393	0 94.0 0.0
org.jfree.chart.JFreeChart:394	0 94.0 0.0
org.jfree.chart.JFreeChart:395	0 94.0 0.0
org.jfree.chart.JFreeChart:396	0 94.0 0.0
org.jfree.chart.JFreeChart:397	0 94.0 0.0
org.jfree.chart.JFreeChart:398	0 94.0 0.0
org.jfree.chart.JFreeChart:399	0 94.0 0.0
org.jfree.chart.JFreeChart:404	0 106.0 0.0
org.jfree.chart.JFreeChart:407	0 106.0 0.0
org.jfree.chart.JFreeChart:408	0 106.0 0.0
org.jfree.chart.JFreeChart:298	0 113.0 0.0
org.jfree.chart.JFreeChart:301	0 113.0 0.0
org.jfree.chart.JFreeChart:364	0 113.0 0.0
org.jfree.chart.JFreeChart:366	0 113.0 0.0
org.jfree.chart.JFreeChart:371	0 113.0 0.0
org.jfree.chart.JFreeChart:372	0 113.0 0.0
org.jfree.chart.JFreeChart:373	0 113.0 0.0
org.jfree.chart.JFreeChart:376	0 113.0 0.0
org.jfree.chart.JFreeChart:380	0 113.0 0.0
org.jfree.chart.JFreeChart:381	0 113.0 0.0
org.jfree.chart.JFreeChart:382	0 113.0 0.0
org.jfree.chart.JFreeChart:384	0 113.0 0.0
org.jfree.chart.JFreeChart:386	0 113.0 0.0
org.jfree.chart.JFreeChart:387	0 113.0 0.0
org.jfree.chart.JFreeChart:389	0 113.0 0.0
org.jfree.chart.JFreeChart:392	0 113.0 0.0
org.jfree.chart.JFreeChart:403	0 113.0 0.0
org.jfree.chart.JFreeChart:411	0 113.0 0.0
org.jfree.chart.JFreeChart:413	0 113.0 0.0
org.jfree.chart.JFreeChart:414	0 113.0 0.0
org.jfree.chart.JFreeChart:415	0 113.0 0.0
org.jfree.chart.JFreeChart:417	0 113.0 0.0
org.jfree.chart.JFreeChart:243	0 114.0 0.0
org.jfree.chart.JFreeChart:246	0 114.0 0.0
org.jfree.chart.JFreeChart:250	0 114.0 0.0
org.jfree.chart.JFreeChart:253	0 114.0 0.0
org.jfree.chart.JFreeChart:807	0 74.0 0.0
org.jfree.chart.JFreeChart:1497	0 77.0 0.0
org.jfree.chart.JFreeChart:1498	0 77.0 0.0
org.jfree.chart.JFreeChart:1499	0 77.0 0.0
org.jfree.chart.JFreeChart:1506	0 77.0 0.0
org.jfree.chart.JFreeChart:1566	0 70.0 0.0
org.jfree.chart.JFreeChart:1567	0 70.0 0.0
org.jfree.chart.JFreeChart:1568	0 70.0 0.0
org.jfree.chart.JFreeChart:1221	0 32.0 0.0
org.jfree.chart.JFreeChart:1223	0 32.0 0.0
org.jfree.chart.JFreeChart:1225	0 32.0 0.0
org.jfree.chart.JFreeChart:1460	0 20.0 0.0
org.jfree.chart.JFreeChart:1463	0 20.0 0.0
org.jfree.chart.JFreeChart:1464	0 20.0 0.0
org.jfree.chart.JFreeChart:1500	0 20.0 0.0
org.jfree.chart.JFreeChart:1501	0 20.0 0.0
org.jfree.chart.JFreeChart:1373	0 7.0 0.0
org.jfree.chart.JFreeChart:1391	0 7.0 0.0
org.jfree.chart.JFreeChart:1392	0 7.0 0.0
org.jfree.chart.JFreeChart:1393	0 7.0 0.0
org.jfree.chart.JFreeChart:1394	0 7.0 0.0
org.jfree.chart.JFreeChart:1395	0 7.0 0.0
org.jfree.chart.JFreeChart:441	0 1.0 0.0
org.jfree.chart.JFreeChart:444	0 1.0 0.0
org.jfree.chart.JFreeChart:445	0 1.0 0.0
org.jfree.chart.JFreeChart:446	0 1.0 0.0
org.jfree.chart.JFreeChart:469	0 1.0 0.0
org.jfree.chart.JFreeChart:470	0 1.0 0.0
org.jfree.chart.JFreeChart:471	0 1.0 0.0
org.jfree.chart.JFreeChart:492	0 1.0 0.0
org.jfree.chart.JFreeChart:493	0 1.0 0.0
org.jfree.chart.JFreeChart:494	0 1.0 0.0
org.jfree.chart.JFreeChart:515	0 1.0 0.0
org.jfree.chart.JFreeChart:516	0 1.0 0.0
org.jfree.chart.JFreeChart:517	0 1.0 0.0
org.jfree.chart.JFreeChart:539	0 1.0 0.0
org.jfree.chart.JFreeChart:542	0 1.0 0.0
org.jfree.chart.JFreeChart:543	0 1.0 0.0
org.jfree.chart.JFreeChart:544	0 1.0 0.0
org.jfree.chart.JFreeChart:594	0 1.0 0.0
org.jfree.chart.JFreeChart:595	0 1.0 0.0
org.jfree.chart.JFreeChart:599	0 1.0 0.0
org.jfree.chart.JFreeChart:605	0 1.0 0.0
org.jfree.chart.JFreeChart:740	0 2.0 0.0
org.jfree.chart.JFreeChart:743	0 2.0 0.0
org.jfree.chart.JFreeChart:744	0 2.0 0.0
org.jfree.chart.JFreeChart:745	0 2.0 0.0
org.jfree.chart.JFreeChart:746	0 2.0 0.0
org.jfree.chart.JFreeChart:959	0 4.0 0.0
org.jfree.chart.JFreeChart:960	0 4.0 0.0
org.jfree.chart.JFreeChart:961	0 4.0 0.0
org.jfree.chart.JFreeChart:962	0 4.0 0.0
org.jfree.chart.JFreeChart:972	0 4.0 0.0
org.jfree.chart.JFreeChart:996	0 1.0 0.0
org.jfree.chart.JFreeChart:1003	0 1.0 0.0
org.jfree.chart.JFreeChart:1004	0 1.0 0.0
org.jfree.chart.JFreeChart:1005	0 1.0 0.0
org.jfree.chart.JFreeChart:1009	0 1.0 0.0
org.jfree.chart.JFreeChart:1033	0 1.0 0.0
org.jfree.chart.JFreeChart:1034	0 1.0 0.0
org.jfree.chart.JFreeChart:1035	0 1.0 0.0
org.jfree.chart.JFreeChart:1037	0 1.0 0.0
org.jfree.chart.JFreeChart:1060	0 1.0 0.0
org.jfree.chart.JFreeChart:1061	0 1.0 0.0
org.jfree.chart.JFreeChart:1062	0 1.0 0.0
org.jfree.chart.JFreeChart:1065	0 1.0 0.0
org.jfree.chart.JFreeChart:1486	0 6.0 0.0
org.jfree.chart.JFreeChart:1487	0 6.0 0.0
org.jfree.chart.JFreeChart:1488	0 6.0 0.0
org.jfree.chart.JFreeChart:1555	0 3.0 0.0
org.jfree.chart.JFreeChart:1556	0 3.0 0.0
org.jfree.chart.JFreeChart:1557	0 3.0 0.0
org.jfree.chart.JFreeChart:1578	0 12.0 0.0
org.jfree.chart.JFreeChart:1581	0 11.0 0.0
org.jfree.chart.JFreeChart:1584	0 11.0 0.0
org.jfree.chart.JFreeChart:1585	0 11.0 0.0
org.jfree.chart.JFreeChart:1586	0 1.0 0.0
org.jfree.chart.JFreeChart:1588	0 11.0 0.0
org.jfree.chart.JFreeChart:1589	0 1.0 0.0
org.jfree.chart.JFreeChart:1591	0 11.0 0.0
org.jfree.chart.JFreeChart:1592	0 1.0 0.0
org.jfree.chart.JFreeChart:1594	0 11.0 0.0
org.jfree.chart.JFreeChart:1595	0 1.0 0.0
org.jfree.chart.JFreeChart:1597	0 11.0 0.0
org.jfree.chart.JFreeChart:1598	0 1.0 0.0
org.jfree.chart.JFreeChart:1600	0 11.0 0.0
org.jfree.chart.JFreeChart:1601	0 2.0 0.0
org.jfree.chart.JFreeChart:1603	0 11.0 0.0
org.jfree.chart.JFreeChart:1604	0 2.0 0.0
org.jfree.chart.JFreeChart:1606	0 10.0 0.0
org.jfree.chart.JFreeChart:1607	0 1.0 0.0
org.jfree.chart.JFreeChart:1609	0 10.0 0.0
org.jfree.chart.JFreeChart:1612	0 1.0 0.0
org.jfree.chart.JFreeChart:1614	0 10.0 0.0
org.jfree.chart.JFreeChart:1616	0 1.0 0.0
org.jfree.chart.JFreeChart:1618	0 10.0 0.0
org.jfree.chart.JFreeChart:1619	0 1.0 0.0
org.jfree.chart.JFreeChart:1621	0 10.0 0.0
org.jfree.chart.JFreeChart:1622	0 1.0 0.0
org.jfree.chart.JFreeChart:1624	0 10.0 0.0
org.jfree.chart.JFreeChart:1627	0 10.0 0.0
org.jfree.chart.JFreeChart:712	0 13.0 0.0
org.jfree.chart.JFreeChart:725	0 10.0 0.0
org.jfree.chart.JFreeChart:726	0 1.0 0.0
org.jfree.chart.JFreeChart:728	0 10.0 0.0
org.jfree.chart.JFreeChart:628	0 5.0 0.0
org.jfree.chart.JFreeChart:641	0 5.0 0.0
org.jfree.chart.JFreeChart:642	0 5.0 0.0
org.jfree.chart.JFreeChart:643	0 5.0 0.0
org.jfree.chart.JFreeChart:644	0 5.0 0.0
org.jfree.chart.JFreeChart:645	0 5.0 0.0
org.jfree.chart.JFreeChart:646	0 5.0 0.0
org.jfree.chart.JFreeChart:647	0 5.0 0.0
org.jfree.chart.JFreeChart:1638	0 9.0 0.0
org.jfree.chart.JFreeChart:1639	0 9.0 0.0
org.jfree.chart.JFreeChart:1640	0 9.0 0.0
org.jfree.chart.JFreeChart:1641	0 9.0 0.0
org.jfree.chart.JFreeChart:1642	0 9.0 0.0
org.jfree.chart.JFreeChart:1654	0 9.0 0.0
org.jfree.chart.JFreeChart:1655	0 9.0 0.0
org.jfree.chart.JFreeChart:1656	0 9.0 0.0
org.jfree.chart.JFreeChart:1657	0 9.0 0.0
org.jfree.chart.JFreeChart:1658	0 9.0 0.0
org.jfree.chart.JFreeChart:1659	0 9.0 0.0
org.jfree.chart.JFreeChart:1660	0 9.0 0.0
org.jfree.chart.JFreeChart:1665	0 9.0 0.0
org.jfree.chart.JFreeChart:1666	0 9.0 0.0
org.jfree.chart.JFreeChart:1669	0 9.0 0.0
org.jfree.chart.JFreeChart:1670	0 8.0 0.0
org.jfree.chart.JFreeChart:1672	0 9.0 0.0
org.jfree.chart.JFreeChart:1673	0 9.0 0.0
org.jfree.chart.JFreeChart:741	0 1.0 0.0
org.jfree.chart.JFreeChart:758	0 1.0 0.0
org.jfree.chart.JFreeChart:759	0 1.0 0.0
org.jfree.chart.JFreeChart:762	0 1.0 0.0
org.jfree.chart.JFreeChart:765	0 1.0 0.0
org.jfree.chart.JFreeChart:766	0 1.0 0.0
org.jfree.chart.JFreeChart:767	0 1.0 0.0
org.jfree.chart.JFreeChart:768	0 1.0 0.0
org.jfree.chart.JFreeChart:675	0 1.0 0.0
org.jfree.chart.JFreeChart:557	0 1.0 0.0
org.jfree.chart.JFreeChart:571	0 4.0 0.0
org.jfree.chart.JFreeChart:572	0 1.0 0.0
org.jfree.chart.JFreeChart:574	0 4.0 0.0
org.jfree.chart.JFreeChart:575	0 4.0 0.0
org.jfree.chart.JFreeChart:576	0 4.0 0.0
org.jfree.chart.JFreeChart:578	0 4.0 0.0
org.jfree.chart.JFreeChart:579	0 4.0 0.0
org.jfree.chart.JFreeChart:1579	0 1.0 0.0
org.jfree.chart.JFreeChart:1358	0 4.0 0.0
org.jfree.chart.JFreeChart:327	0 8.0 0.0
org.jfree.chart.JFreeChart:328	0 8.0 0.0
org.jfree.chart.JFreeChart:664	0 3.0 0.0
org.jfree.chart.JFreeChart:665	0 3.0 0.0
org.jfree.chart.JFreeChart:795	0 3.0 0.0
org.jfree.chart.JFreeChart:796	0 3.0 0.0
org.jfree.chart.JFreeChart:797	0 3.0 0.0
org.jfree.chart.JFreeChart:1141	0 1.0 0.0
org.jfree.chart.JFreeChart:1142	0 1.0 0.0
org.jfree.chart.JFreeChart:1192	0 1.0 0.0
org.jfree.chart.JFreeChart:1198	0 1.0 0.0
org.jfree.chart.JFreeChart:1217	0 1.0 0.0
org.jfree.chart.block.BlockResult:67	0 30.0 0.0
org.jfree.chart.block.BlockResult:57	0 32.0 0.0
org.jfree.chart.block.BlockResult:58	0 32.0 0.0
org.jfree.chart.block.BlockResult:59	0 32.0 0.0
org.jfree.chart.block.BlockResult:76	0 1.0 0.0
org.jfree.chart.block.BlockResult:77	0 1.0 0.0
org.jfree.chart.text.G2TextMeasurer:61	0 30.0 0.0
org.jfree.chart.text.G2TextMeasurer:62	0 30.0 0.0
org.jfree.chart.text.G2TextMeasurer:63	0 30.0 0.0
org.jfree.chart.text.G2TextMeasurer:75	0 30.0 0.0
org.jfree.chart.text.G2TextMeasurer:76	0 30.0 0.0
org.jfree.chart.text.G2TextMeasurer:78	0 30.0 0.0
org.jfree.chart.text.G2TextMeasurer:79	0 30.0 0.0
org.jfree.chart.text.TextBlock:105	0 30.0 0.0
org.jfree.chart.text.TextBlock:108	0 30.0 0.0
org.jfree.chart.text.TextBlock:109	0 30.0 0.0
org.jfree.chart.text.TextBlock:274	0 30.0 0.0
org.jfree.chart.text.TextBlock:85	0 32.0 0.0
org.jfree.chart.text.TextBlock:86	0 32.0 0.0
org.jfree.chart.text.TextBlock:87	0 32.0 0.0
org.jfree.chart.text.TextBlock:88	0 32.0 0.0
org.jfree.chart.text.TextBlock:119	0 32.0 0.0
org.jfree.chart.text.TextBlock:120	0 32.0 0.0
org.jfree.chart.text.TextBlock:128	0 32.0 0.0
org.jfree.chart.text.TextBlock:129	0 32.0 0.0
org.jfree.chart.text.TextBlock:162	0 32.0 0.0
org.jfree.chart.text.TextBlock:163	0 32.0 0.0
org.jfree.chart.text.TextBlock:164	0 32.0 0.0
org.jfree.chart.text.TextBlock:165	0 32.0 0.0
org.jfree.chart.text.TextBlock:166	0 32.0 0.0
org.jfree.chart.text.TextBlock:167	0 32.0 0.0
org.jfree.chart.text.TextBlock:168	0 32.0 0.0
org.jfree.chart.text.TextBlock:169	0 32.0 0.0
org.jfree.chart.text.TextBlock:170	0 32.0 0.0
org.jfree.chart.text.TextBlock:171	0 32.0 0.0
org.jfree.chart.text.TextBlock:210	0 32.0 0.0
org.jfree.chart.text.TextBlock:211	0 32.0 0.0
org.jfree.chart.text.TextBlock:230	0 32.0 0.0
org.jfree.chart.text.TextBlock:231	0 32.0 0.0
org.jfree.chart.text.TextBlock:232	0 32.0 0.0
org.jfree.chart.text.TextBlock:233	0 32.0 0.0
org.jfree.chart.text.TextBlock:234	0 32.0 0.0
org.jfree.chart.text.TextBlock:235	0 32.0 0.0
org.jfree.chart.text.TextBlock:236	0 32.0 0.0
org.jfree.chart.text.TextBlock:237	0 32.0 0.0
org.jfree.chart.text.TextBlock:238	0 32.0 0.0
org.jfree.chart.text.TextBlock:239	0 32.0 0.0
org.jfree.chart.text.TextBlock:245	0 32.0 0.0
org.jfree.chart.text.TextBlock:248	0 32.0 0.0
org.jfree.chart.text.TextBlock:249	0 32.0 0.0
org.jfree.chart.text.TextBlock:251	0 32.0 0.0
org.jfree.chart.text.TextBlock:266	0 32.0 0.0
org.jfree.chart.text.TextBlock:267	0 32.0 0.0
org.jfree.chart.text.TextBlock:268	0 32.0 0.0
org.jfree.chart.text.TextBlock:270	0 32.0 0.0
org.jfree.chart.text.TextBlock:285	0 32.0 0.0
org.jfree.chart.text.TextBlock:289	0 32.0 0.0
org.jfree.chart.text.TextBlock:306	0 32.0 0.0
org.jfree.chart.text.TextBlock:307	0 32.0 0.0
org.jfree.chart.text.TextBlock:308	0 32.0 0.0
org.jfree.chart.text.TextBlock:191	0 10.0 0.0
org.jfree.chart.text.TextBlock:192	0 10.0 0.0
org.jfree.chart.text.TextBlock:193	0 10.0 0.0
org.jfree.chart.text.TextBlock:195	0 10.0 0.0
org.jfree.chart.text.TextBlock:197	0 10.0 0.0
org.jfree.chart.text.TextBlock:277	0 22.0 0.0
org.jfree.chart.text.TextBlock:281	0 10.0 0.0
org.jfree.chart.text.TextBlock:292	0 10.0 0.0
org.jfree.chart.text.TextBlock:296	0 10.0 0.0
org.jfree.chart.text.TextBlock:137	0 1.0 0.0
org.jfree.chart.text.TextBlock:138	0 1.0 0.0
org.jfree.chart.text.TextBlock:139	0 1.0 0.0
org.jfree.chart.text.TextBlock:140	0 1.0 0.0
org.jfree.chart.text.TextBlock:142	0 1.0 0.0
org.jfree.chart.text.TextUtilities:165	0 30.0 0.0
org.jfree.chart.text.TextUtilities:186	0 30.0 0.0
org.jfree.chart.text.TextUtilities:187	0 30.0 0.0
org.jfree.chart.text.TextUtilities:188	0 30.0 0.0
org.jfree.chart.text.TextUtilities:189	0 30.0 0.0
org.jfree.chart.text.TextUtilities:190	0 30.0 0.0
org.jfree.chart.text.TextUtilities:191	0 30.0 0.0
org.jfree.chart.text.TextUtilities:192	0 30.0 0.0
org.jfree.chart.text.TextUtilities:193	0 30.0 0.0
org.jfree.chart.text.TextUtilities:195	0 30.0 0.0
org.jfree.chart.text.TextUtilities:196	0 30.0 0.0
org.jfree.chart.text.TextUtilities:197	0 30.0 0.0
org.jfree.chart.text.TextUtilities:239	0 30.0 0.0
org.jfree.chart.text.TextUtilities:241	0 30.0 0.0
org.jfree.chart.text.TextUtilities:242	0 30.0 0.0
org.jfree.chart.text.TextUtilities:243	0 30.0 0.0
org.jfree.chart.text.TextUtilities:244	0 30.0 0.0
org.jfree.chart.text.TextUtilities:245	0 30.0 0.0
org.jfree.chart.text.TextUtilities:247	0 30.0 0.0
org.jfree.chart.text.TextUtilities:248	0 30.0 0.0
org.jfree.chart.text.TextUtilities:251	0 30.0 0.0
org.jfree.chart.text.TextUtilities:252	0 30.0 0.0
org.jfree.chart.text.TextUtilities:268	0 30.0 0.0
org.jfree.chart.text.TextUtilities:269	0 30.0 0.0
org.jfree.chart.text.TextUtilities:271	0 30.0 0.0
org.jfree.chart.text.TextUtilities:91	0 32.0 0.0
org.jfree.chart.text.TextUtilities:92	0 32.0 0.0
org.jfree.chart.text.TextUtilities:93	0 32.0 0.0
org.jfree.chart.text.TextUtilities:94	0 32.0 0.0
org.jfree.chart.text.TextUtilities:288	0 32.0 0.0
org.jfree.chart.text.TextUtilities:289	0 32.0 0.0
org.jfree.chart.text.TextUtilities:293	0 32.0 0.0
org.jfree.chart.text.TextUtilities:295	0 32.0 0.0
org.jfree.chart.text.TextUtilities:297	0 32.0 0.0
org.jfree.chart.text.TextUtilities:304	0 32.0 0.0
org.jfree.chart.text.TextUtilities:476	0 32.0 0.0
org.jfree.chart.text.TextUtilities:480	0 32.0 0.0
org.jfree.chart.text.TextUtilities:483	0 32.0 0.0
org.jfree.chart.text.TextUtilities:485	0 32.0 0.0
org.jfree.chart.text.TextUtilities:487	0 32.0 0.0
org.jfree.chart.text.TextUtilities:495	0 32.0 0.0
org.jfree.chart.text.TextUtilities:497	0 32.0 0.0
org.jfree.chart.text.TextUtilities:499	0 32.0 0.0
org.jfree.chart.text.TextUtilities:518	0 32.0 0.0
org.jfree.chart.text.TextUtilities:521	0 32.0 0.0
org.jfree.chart.text.TextUtilities:522	0 32.0 0.0
org.jfree.chart.text.TextUtilities:524	0 32.0 0.0
org.jfree.chart.text.TextUtilities:602	0 32.0 0.0
org.jfree.chart.text.TextUtilities:603	0 32.0 0.0
org.jfree.chart.text.TextUtilities:604	0 32.0 0.0
org.jfree.chart.text.TextUtilities:605	0 32.0 0.0
org.jfree.chart.text.TextUtilities:606	0 32.0 0.0
org.jfree.chart.text.TextUtilities:607	0 32.0 0.0
org.jfree.chart.text.TextUtilities:608	0 32.0 0.0
org.jfree.chart.text.TextUtilities:609	0 32.0 0.0
org.jfree.chart.text.TextUtilities:610	0 32.0 0.0
org.jfree.chart.text.TextUtilities:611	0 32.0 0.0
org.jfree.chart.text.TextUtilities:612	0 32.0 0.0
org.jfree.chart.text.TextUtilities:613	0 32.0 0.0
org.jfree.chart.text.TextUtilities:615	0 32.0 0.0
org.jfree.chart.text.TextUtilities:624	0 32.0 0.0
org.jfree.chart.text.TextUtilities:634	0 32.0 0.0
org.jfree.chart.text.TextUtilities:641	0 32.0 0.0
org.jfree.chart.text.TextUtilities:648	0 32.0 0.0
org.jfree.chart.text.TextUtilities:655	0 32.0 0.0
org.jfree.chart.text.TextUtilities:659	0 32.0 0.0
org.jfree.chart.text.TextUtilities:669	0 32.0 0.0
org.jfree.chart.text.TextUtilities:670	0 32.0 0.0
org.jfree.chart.text.TextUtilities:671	0 32.0 0.0
org.jfree.chart.text.TextUtilities:114	0 21.0 0.0
org.jfree.chart.text.TextUtilities:117	0 21.0 0.0
org.jfree.chart.text.TextUtilities:118	0 21.0 0.0
org.jfree.chart.text.TextUtilities:119	0 21.0 0.0
org.jfree.chart.text.TextUtilities:120	0 21.0 0.0
org.jfree.chart.text.TextUtilities:121	0 21.0 0.0
org.jfree.chart.text.TextUtilities:122	0 21.0 0.0
org.jfree.chart.text.TextUtilities:123	0 21.0 0.0
org.jfree.chart.text.TextUtilities:133	0 21.0 0.0
org.jfree.chart.text.TextUtilities:142	0 21.0 0.0
org.jfree.chart.text.TextUtilities:143	0 21.0 0.0
org.jfree.chart.text.TextUtilities:145	0 21.0 0.0
org.jfree.chart.text.TextUtilities:146	0 21.0 0.0
org.jfree.chart.text.TextUtilities:542	0 30.0 0.0
org.jfree.chart.text.TextUtilities:545	0 30.0 0.0
org.jfree.chart.text.TextUtilities:546	0 30.0 0.0
org.jfree.chart.text.TextUtilities:548	0 30.0 0.0
org.jfree.chart.text.TextUtilities:552	0 30.0 0.0
org.jfree.chart.text.TextUtilities:621	0 30.0 0.0
org.jfree.chart.text.TextUtilities:652	0 30.0 0.0
org.jfree.chart.text.TextUtilities:662	0 11.0 0.0
org.jfree.chart.text.TextUtilities:666	0 11.0 0.0
org.jfree.chart.text.TextUtilities:689	0 30.0 0.0
org.jfree.chart.text.TextUtilities:690	0 30.0 0.0
org.jfree.chart.text.TextUtilities:691	0 30.0 0.0
org.jfree.chart.text.TextUtilities:692	0 30.0 0.0
org.jfree.chart.text.TextUtilities:693	0 30.0 0.0
org.jfree.chart.text.TextUtilities:694	0 30.0 0.0
org.jfree.chart.text.TextUtilities:695	0 30.0 0.0
org.jfree.chart.text.TextUtilities:696	0 30.0 0.0
org.jfree.chart.text.TextUtilities:697	0 30.0 0.0
org.jfree.chart.text.TextUtilities:698	0 30.0 0.0
org.jfree.chart.text.TextUtilities:699	0 30.0 0.0
org.jfree.chart.text.TextUtilities:701	0 30.0 0.0
org.jfree.chart.text.TextUtilities:710	0 30.0 0.0
org.jfree.chart.text.TextUtilities:716	0 30.0 0.0
org.jfree.chart.text.TextUtilities:729	0 30.0 0.0
org.jfree.chart.text.TextUtilities:736	0 30.0 0.0
org.jfree.chart.text.TextUtilities:740	0 30.0 0.0
org.jfree.chart.text.TextUtilities:743	0 11.0 0.0
org.jfree.chart.text.TextUtilities:750	0 11.0 0.0
org.jfree.chart.text.TextUtilities:757	0 11.0 0.0
org.jfree.chart.text.TextUtilities:761	0 11.0 0.0
org.jfree.chart.text.TextUtilities:764	0 30.0 0.0
org.jfree.chart.text.TextUtilities:765	0 30.0 0.0
org.jfree.chart.text.TextUtilities:766	0 30.0 0.0
org.jfree.chart.text.TextUtilities:199	0 3.0 0.0
org.jfree.chart.text.TextUtilities:200	0 3.0 0.0
org.jfree.chart.text.TextUtilities:201	0 3.0 0.0
org.jfree.chart.text.TextUtilities:202	0 3.0 0.0
org.jfree.chart.text.TextUtilities:205	0 3.0 0.0
org.jfree.chart.text.TextUtilities:206	0 1.0 0.0
org.jfree.chart.text.TextUtilities:207	0 1.0 0.0
org.jfree.chart.text.TextUtilities:208	0 1.0 0.0
org.jfree.chart.text.TextUtilities:209	0 1.0 0.0
org.jfree.chart.text.TextUtilities:210	0 1.0 0.0
org.jfree.chart.text.TextUtilities:211	0 1.0 0.0
org.jfree.chart.text.TextUtilities:212	0 1.0 0.0
org.jfree.chart.text.TextUtilities:215	0 1.0 0.0
org.jfree.chart.text.TextUtilities:216	0 1.0 0.0
org.jfree.chart.text.TextUtilities:218	0 1.0 0.0
org.jfree.chart.text.TextUtilities:220	0 1.0 0.0
org.jfree.chart.text.TextUtilities:253	0 3.0 0.0
org.jfree.chart.text.TextUtilities:254	0 2.0 0.0
org.jfree.chart.text.TextUtilities:255	0 2.0 0.0
org.jfree.chart.text.TextUtilities:256	0 2.0 0.0
org.jfree.chart.text.TextUtilities:260	0 2.0 0.0
org.jfree.chart.text.TextUtilities:263	0 2.0 0.0
org.jfree.chart.text.TextUtilities:264	0 2.0 0.0
org.jfree.chart.text.TextUtilities:638	0 16.0 0.0
org.jfree.chart.text.TextUtilities:733	0 16.0 0.0
org.jfree.chart.text.TextUtilities:630	0 17.0 0.0
org.jfree.chart.text.TextUtilities:719	0 17.0 0.0
org.jfree.chart.text.TextUtilities:725	0 17.0 0.0
org.jfree.chart.title.TextTitle:439	0 30.0 0.0
org.jfree.chart.title.TextTitle:440	0 30.0 0.0
org.jfree.chart.title.TextTitle:441	0 30.0 0.0
org.jfree.chart.title.TextTitle:442	0 30.0 0.0
org.jfree.chart.title.TextTitle:443	0 30.0 0.0
org.jfree.chart.title.TextTitle:454	0 30.0 0.0
org.jfree.chart.title.TextTitle:455	0 30.0 0.0
org.jfree.chart.title.TextTitle:458	0 30.0 0.0
org.jfree.chart.title.TextTitle:459	0 30.0 0.0
org.jfree.chart.title.TextTitle:477	0 30.0 0.0
org.jfree.chart.title.TextTitle:494	0 30.0 0.0
org.jfree.chart.title.TextTitle:495	0 30.0 0.0
org.jfree.chart.title.TextTitle:496	0 30.0 0.0
org.jfree.chart.title.TextTitle:497	0 30.0 0.0
org.jfree.chart.title.TextTitle:498	0 30.0 0.0
org.jfree.chart.title.TextTitle:500	0 30.0 0.0
org.jfree.chart.title.TextTitle:501	0 30.0 0.0
org.jfree.chart.title.TextTitle:502	0 30.0 0.0
org.jfree.chart.title.TextTitle:506	0 30.0 0.0
org.jfree.chart.title.TextTitle:555	0 30.0 0.0
org.jfree.chart.title.TextTitle:558	0 30.0 0.0
org.jfree.chart.title.TextTitle:559	0 30.0 0.0
org.jfree.chart.title.TextTitle:560	0 30.0 0.0
org.jfree.chart.title.TextTitle:563	0 30.0 0.0
org.jfree.chart.title.TextTitle:564	0 30.0 0.0
org.jfree.chart.title.TextTitle:565	0 30.0 0.0
org.jfree.chart.title.TextTitle:566	0 30.0 0.0
org.jfree.chart.title.TextTitle:570	0 30.0 0.0
org.jfree.chart.title.TextTitle:571	0 30.0 0.0
org.jfree.chart.title.TextTitle:575	0 30.0 0.0
org.jfree.chart.title.TextTitle:576	0 30.0 0.0
org.jfree.chart.title.TextTitle:577	0 30.0 0.0
org.jfree.chart.title.TextTitle:578	0 30.0 0.0
org.jfree.chart.title.TextTitle:584	0 30.0 0.0
org.jfree.chart.title.TextTitle:585	0 30.0 0.0
org.jfree.chart.title.TextTitle:590	0 30.0 0.0
org.jfree.chart.title.TextTitle:602	0 30.0 0.0
org.jfree.chart.title.TextTitle:603	0 30.0 0.0
org.jfree.chart.title.TextTitle:604	0 30.0 0.0
org.jfree.chart.title.TextTitle:605	0 30.0 0.0
org.jfree.chart.title.TextTitle:606	0 30.0 0.0
org.jfree.chart.title.TextTitle:607	0 30.0 0.0
org.jfree.chart.title.TextTitle:608	0 30.0 0.0
org.jfree.chart.title.TextTitle:612	0 30.0 0.0
org.jfree.chart.title.TextTitle:616	0 30.0 0.0
org.jfree.chart.title.TextTitle:617	0 30.0 0.0
org.jfree.chart.title.TextTitle:618	0 30.0 0.0
org.jfree.chart.title.TextTitle:620	0 30.0 0.0
org.jfree.chart.title.TextTitle:621	0 30.0 0.0
org.jfree.chart.title.TextTitle:622	0 30.0 0.0
org.jfree.chart.title.TextTitle:623	0 30.0 0.0
org.jfree.chart.title.TextTitle:637	0 30.0 0.0
org.jfree.chart.title.TextTitle:638	0 30.0 0.0
