org.jfree.chart.renderer.category.AbstractCategoryItemRenderer:1793	1.0 0.0 1.0
org.jfree.chart.plot.CategoryPlot:3638	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3639	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3654	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3655	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3656	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3659	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3660	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3662	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3664	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3665	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3671	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3672	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3673	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3676	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3677	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3678	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3679	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3680	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3682	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3683	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3684	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3689	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3690	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3692	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3693	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3697	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3700	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3701	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3704	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3705	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3738	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3739	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3740	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3741	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3742	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3743	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3744	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3749	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3750	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3755	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3756	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3757	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3758	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3759	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3760	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3767	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3768	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3770	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3771	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3775	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3777	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3778	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3780	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3781	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3782	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3786	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3789	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3790	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3792	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3793	0 6.0 0.0
org.jfree.chart.plot.CategoryPlot:3796	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3797	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3800	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3801	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3802	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3803	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3804	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3812	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3813	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3814	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3824	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3825	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3834	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3835	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3836	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3843	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3856	0 34.0 0.0
org.jfree.chart.plot.CategoryPlot:3857	0 34.0 0.0
org.jfree.chart.plot.CategoryPlot:3858	0 34.0 0.0
org.jfree.chart.plot.CategoryPlot:3876	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3879	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3880	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3881	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3882	0 35.0 0.0
org.jfree.chart.plot.CategoryPlot:3887	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3888	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3889	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3890	0 35.0 0.0
org.jfree.chart.plot.CategoryPlot:3894	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3897	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3899	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3900	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3911	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3913	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3914	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3915	0 30.0 0.0
org.jfree.chart.plot.CategoryPlot:3916	0 30.0 0.0
org.jfree.chart.plot.CategoryPlot:3917	0 30.0 0.0
org.jfree.chart.plot.CategoryPlot:3919	0 30.0 0.0
org.jfree.chart.plot.CategoryPlot:3920	0 30.0 0.0
org.jfree.chart.plot.CategoryPlot:3922	0 30.0 0.0
org.jfree.chart.plot.CategoryPlot:3925	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3927	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3928	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3929	0 35.0 0.0
org.jfree.chart.plot.CategoryPlot:3930	0 35.0 0.0
org.jfree.chart.plot.CategoryPlot:3931	0 35.0 0.0
org.jfree.chart.plot.CategoryPlot:3933	0 35.0 0.0
org.jfree.chart.plot.CategoryPlot:3934	0 35.0 0.0
org.jfree.chart.plot.CategoryPlot:3936	0 35.0 0.0
org.jfree.chart.plot.CategoryPlot:3939	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3941	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3942	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3952	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3974	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3975	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3976	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3977	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3978	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3979	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:3980	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:4049	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:4063	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:4064	0 34.0 0.0
org.jfree.chart.plot.CategoryPlot:4100	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:4104	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:4105	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:4109	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:4110	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:4114	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:4115	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:4116	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:4117	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:4118	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:4119	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:4120	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:4121	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:4127	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:4129	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:4130	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:4131	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:4133	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:4135	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:4138	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:4139	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:4152	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:4153	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:4170	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:4171	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:4178	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:4194	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:4195	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:4199	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:4200	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:4201	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:4209	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:4225	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:4226	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:4230	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:4231	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:4232	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:4240	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:4405	0 38.0 0.0
org.jfree.chart.plot.CategoryPlot:4406	0 38.0 0.0
org.jfree.chart.plot.CategoryPlot:4407	0 38.0 0.0
org.jfree.chart.plot.CategoryPlot:4408	0 38.0 0.0
org.jfree.chart.plot.CategoryPlot:4410	0 38.0 0.0
org.jfree.chart.plot.CategoryPlot:4411	0 38.0 0.0
org.jfree.chart.plot.CategoryPlot:4419	0 38.0 0.0
org.jfree.chart.plot.CategoryPlot:4420	0 38.0 0.0
org.jfree.chart.plot.CategoryPlot:4426	0 38.0 0.0
org.jfree.chart.plot.CategoryPlot:4590	0 38.0 0.0
org.jfree.chart.plot.CategoryPlot:4591	0 38.0 0.0
org.jfree.chart.plot.CategoryPlot:4592	0 38.0 0.0
org.jfree.chart.plot.CategoryPlot:4593	0 38.0 0.0
org.jfree.chart.plot.CategoryPlot:4594	0 38.0 0.0
org.jfree.chart.plot.CategoryPlot:4604	0 38.0 0.0
org.jfree.chart.plot.CategoryPlot:963	0 29.0 0.0
org.jfree.chart.plot.CategoryPlot:1391	0 27.0 0.0
org.jfree.chart.plot.CategoryPlot:1392	0 27.0 0.0
org.jfree.chart.plot.CategoryPlot:1393	0 27.0 0.0
org.jfree.chart.plot.CategoryPlot:1394	0 27.0 0.0
org.jfree.chart.plot.CategoryPlot:1395	0 27.0 0.0
org.jfree.chart.plot.CategoryPlot:1398	0 27.0 0.0
org.jfree.chart.plot.CategoryPlot:2245	0 37.0 0.0
org.jfree.chart.plot.CategoryPlot:2246	0 37.0 0.0
org.jfree.chart.plot.CategoryPlot:2247	0 37.0 0.0
org.jfree.chart.plot.CategoryPlot:3187	0 7.0 0.0
org.jfree.chart.plot.CategoryPlot:3982	0 30.0 0.0
org.jfree.chart.plot.CategoryPlot:3983	0 30.0 0.0
org.jfree.chart.plot.CategoryPlot:3985	0 30.0 0.0
org.jfree.chart.plot.CategoryPlot:3986	0 30.0 0.0
org.jfree.chart.plot.CategoryPlot:3987	0 30.0 0.0
org.jfree.chart.plot.CategoryPlot:3988	0 30.0 0.0
org.jfree.chart.plot.CategoryPlot:3989	0 30.0 0.0
org.jfree.chart.plot.CategoryPlot:3990	0 30.0 0.0
org.jfree.chart.plot.CategoryPlot:3991	0 30.0 0.0
org.jfree.chart.plot.CategoryPlot:3992	0 30.0 0.0
org.jfree.chart.plot.CategoryPlot:3993	0 30.0 0.0
org.jfree.chart.plot.CategoryPlot:3994	0 30.0 0.0
org.jfree.chart.plot.CategoryPlot:3995	0 30.0 0.0
org.jfree.chart.plot.CategoryPlot:3996	0 30.0 0.0
org.jfree.chart.plot.CategoryPlot:3997	0 12.0 0.0
org.jfree.chart.plot.CategoryPlot:4000	0 30.0 0.0
org.jfree.chart.plot.CategoryPlot:4421	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:4595	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:4597	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:4598	0 33.0 0.0
org.jfree.chart.plot.CategoryPlot:4599	0 33.0 0.0
org.jfree.chart.plot.CategoryPlot:4600	0 33.0 0.0
org.jfree.chart.plot.CategoryPlot:4603	0 36.0 0.0
org.jfree.chart.plot.CategoryPlot:702	0 21.0 0.0
org.jfree.chart.plot.CategoryPlot:705	0 21.0 0.0
org.jfree.chart.plot.CategoryPlot:706	0 21.0 0.0
org.jfree.chart.plot.CategoryPlot:707	0 21.0 0.0
org.jfree.chart.plot.CategoryPlot:3901	0 5.0 0.0
org.jfree.chart.plot.CategoryPlot:3902	0 5.0 0.0
org.jfree.chart.plot.CategoryPlot:3903	0 5.0 0.0
org.jfree.chart.plot.CategoryPlot:3905	0 5.0 0.0
org.jfree.chart.plot.CategoryPlot:3906	0 5.0 0.0
org.jfree.chart.plot.CategoryPlot:3908	0 5.0 0.0
org.jfree.chart.plot.CategoryPlot:4906	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:4909	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:4910	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:4913	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:4916	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:4919	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:4922	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:4925	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:4928	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:4931	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:4935	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:4939	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:4942	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:4945	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:4948	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:4951	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:4954	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:4957	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:4961	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:4965	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:4968	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:4972	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:4976	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:4979	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:4982	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:4985	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:4989	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:4993	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:4997	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:5001	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:5005	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:5009	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:5013	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:5016	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:5019	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:5023	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:5027	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:5031	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:5034	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:5037	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:5041	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:5045	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:5049	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:5053	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:5057	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:5061	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:5065	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:5068	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:5072	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:5076	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:5080	0 16.0 0.0
org.jfree.chart.plot.CategoryPlot:5196	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:5197	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:5198	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:5199	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:5200	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:5201	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:5202	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:5203	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:5204	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:5205	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:5206	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:5207	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:5208	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:5209	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:5222	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:5223	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:5224	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:5225	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:5226	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:5227	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:5228	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:5229	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:5230	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:5231	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:5232	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:5233	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:5234	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:5236	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:5237	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:5238	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:5239	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:5240	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:5243	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:5244	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:5245	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:5246	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:5247	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:5250	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:5251	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:5252	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:5253	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:5254	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:5257	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:5258	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:5259	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:5261	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:5262	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:5266	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:3608	0 3.0 0.0
org.jfree.chart.plot.CategoryPlot:2683	0 7.0 0.0
org.jfree.chart.plot.CategoryPlot:2684	0 7.0 0.0
org.jfree.chart.plot.CategoryPlot:2700	0 7.0 0.0
org.jfree.chart.plot.CategoryPlot:2701	0 7.0 0.0
org.jfree.chart.plot.CategoryPlot:2722	0 7.0 0.0
org.jfree.chart.plot.CategoryPlot:2723	0 7.0 0.0
org.jfree.chart.plot.CategoryPlot:2725	0 7.0 0.0
org.jfree.chart.plot.CategoryPlot:2726	0 7.0 0.0
org.jfree.chart.plot.CategoryPlot:2727	0 7.0 0.0
org.jfree.chart.plot.CategoryPlot:2729	0 7.0 0.0
org.jfree.chart.plot.CategoryPlot:2740	0 7.0 0.0
org.jfree.chart.plot.CategoryPlot:2741	0 7.0 0.0
org.jfree.chart.plot.CategoryPlot:2742	0 7.0 0.0
org.jfree.chart.plot.CategoryPlot:2744	0 7.0 0.0
org.jfree.chart.plot.CategoryPlot:2753	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:2754	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:2755	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:2756	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:2760	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:2762	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:2763	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:2764	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:2765	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:2769	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:2771	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:2772	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:2806	0 2.0 0.0
org.jfree.chart.plot.CategoryPlot:4233	0 2.0 0.0
org.jfree.chart.plot.CategoryPlot:4234	0 2.0 0.0
org.jfree.chart.plot.CategoryPlot:4235	0 2.0 0.0
org.jfree.chart.plot.CategoryPlot:4236	0 2.0 0.0
org.jfree.chart.plot.CategoryPlot:4237	0 2.0 0.0
org.jfree.chart.plot.CategoryPlot:717	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1648	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:1649	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:4444	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:4445	0 8.0 0.0
org.jfree.chart.plot.CategoryPlot:901	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:902	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:928	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:929	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:952	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1184	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1185	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1211	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1212	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1233	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1752	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1755	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1756	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1757	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1783	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1786	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1787	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1788	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1814	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1817	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1818	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1819	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1844	0 9.0 0.0
org.jfree.chart.plot.CategoryPlot:1845	0 9.0 0.0
org.jfree.chart.plot.CategoryPlot:1846	0 9.0 0.0
org.jfree.chart.plot.CategoryPlot:1848	0 9.0 0.0
org.jfree.chart.plot.CategoryPlot:1870	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1873	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1874	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1875	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1897	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1900	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1901	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1902	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1957	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1958	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1959	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1985	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1988	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1989	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1990	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2045	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2046	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2047	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2049	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2071	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2074	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2075	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2076	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2133	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2134	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2135	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2137	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2164	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2167	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2168	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2169	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2196	0 2.0 0.0
org.jfree.chart.plot.CategoryPlot:2199	0 2.0 0.0
org.jfree.chart.plot.CategoryPlot:2200	0 2.0 0.0
org.jfree.chart.plot.CategoryPlot:2201	0 2.0 0.0
org.jfree.chart.plot.CategoryPlot:2224	0 2.0 0.0
org.jfree.chart.plot.CategoryPlot:2225	0 2.0 0.0
org.jfree.chart.plot.CategoryPlot:2226	0 2.0 0.0
org.jfree.chart.plot.CategoryPlot:2405	0 3.0 0.0
