org.apache.commons.math3.util.FastMath:1542	1.0 0.0 1.0
org.apache.commons.math3.util.FastMath:3108	0.0 1.0 0.0
org.apache.commons.math3.util.FastMath:3109	0.0 1.0 0.0
org.apache.commons.math3.util.FastMath:3111	0.0 1.0 0.0
org.apache.commons.math3.util.FastMath:3112	0.0 1.0 0.0
org.apache.commons.math3.util.FastMath:3117	0.0 1.0 0.0
org.apache.commons.math3.util.FastMath:3118	0.0 1.0 0.0
org.apache.commons.math3.util.FastMath:3120	0.0 1.0 0.0
org.apache.commons.math3.util.FastMath:3135	0.0 1.0 0.0
org.apache.commons.math3.util.FastMath:3136	0.0 1.0 0.0
org.apache.commons.math3.util.FastMath:3140	0.0 1.0 0.0
org.apache.commons.math3.util.FastMath:3141	0.0 1.0 0.0
org.apache.commons.math3.util.FastMath:3143	0.0 1.0 0.0
org.apache.commons.math3.util.FastMath:3144	0.0 1.0 0.0
org.apache.commons.math3.util.FastMath:3146	0.0 1.0 0.0
org.apache.commons.math3.util.FastMath:3147	0.0 1.0 0.0
org.apache.commons.math3.util.FastMath:3151	0.0 1.0 0.0
org.apache.commons.math3.util.FastMath:3152	0.0 1.0 0.0
org.apache.commons.math3.util.FastMath:3153	0.0 1.0 0.0
org.apache.commons.math3.util.FastMath:3154	0.0 1.0 0.0
org.apache.commons.math3.util.FastMath:3157	0.0 1.0 0.0
org.apache.commons.math3.util.FastMath:3159	0.0 1.0 0.0
org.apache.commons.math3.util.FastMath:3161	0.0 1.0 0.0
org.apache.commons.math3.util.FastMath:3164	0.0 1.0 0.0
org.apache.commons.math3.util.FastMath:3168	0.0 1.0 0.0
org.apache.commons.math3.util.FastMath:3171	0.0 1.0 0.0
org.apache.commons.math3.util.FastMath:3172	0.0 1.0 0.0
org.apache.commons.math3.util.FastMath:3173	0.0 1.0 0.0
org.apache.commons.math3.util.FastMath:3175	0.0 1.0 0.0
org.apache.commons.math3.util.FastMath:3177	0.0 1.0 0.0
org.apache.commons.math3.util.FastMath:3185	0.0 1.0 0.0
org.apache.commons.math3.util.FastMath:3188	0.0 1.0 0.0
org.apache.commons.math3.util.FastMath:3189	0.0 1.0 0.0
org.apache.commons.math3.util.FastMath:3190	0.0 1.0 0.0
org.apache.commons.math3.util.FastMath:3192	0.0 1.0 0.0
org.apache.commons.math3.util.FastMath:3193	0.0 1.0 0.0
org.apache.commons.math3.util.FastMath:3195	0.0 1.0 0.0
org.apache.commons.math3.util.FastMath:3196	0.0 1.0 0.0
org.apache.commons.math3.util.FastMath:3201	0.0 1.0 0.0
org.apache.commons.math3.util.FastMath:3202	0.0 1.0 0.0
org.apache.commons.math3.util.FastMath:3204	0.0 1.0 0.0
org.apache.commons.math3.util.FastMath:782	0.0 1.0 0.0
org.apache.commons.math3.util.FastMath:1431	0.0 1.0 0.0
org.apache.commons.math3.util.FastMath:3330	0.0 2.0 0.0
org.apache.commons.math3.util.FastMath:790	0.0 1.0 0.0
org.apache.commons.math3.util.FastMath:3648	0.0 1.0 0.0
org.apache.commons.math3.util.FastMath:3649	0.0 1.0 0.0
org.apache.commons.math3.util.FastMath:3650	0.0 1.0 0.0
org.apache.commons.math3.util.FastMath:3651	0.0 1.0 0.0
org.apache.commons.math3.util.FastMath:3653	0.0 1.0 0.0
org.apache.commons.math3.util.FastMath:3808	0.0 177.0 0.0
org.apache.commons.math3.util.FastMath:3811	0.0 177.0 0.0
org.apache.commons.math3.util.FastMath:3817	0.0 177.0 0.0
org.apache.commons.math3.util.FastMath:3818	0.0 177.0 0.0
org.apache.commons.math3.util.FastMath:3819	0.0 177.0 0.0
org.apache.commons.math3.util.FastMath:3821	0.0 177.0 0.0
org.apache.commons.math3.util.FastMath:3822	0.0 177.0 0.0
org.apache.commons.math3.util.FastMath:3823	0.0 177.0 0.0
org.apache.commons.math3.util.FastMath:3824	0.0 177.0 0.0
org.apache.commons.math3.util.FastMath:3826	0.0 177.0 0.0
org.apache.commons.math3.util.FastMath:3827	0.0 177.0 0.0
org.apache.commons.math3.util.FastMath:3828	0.0 177.0 0.0
org.apache.commons.math3.util.FastMath:3829	0.0 177.0 0.0
org.apache.commons.math3.util.FastMath:3831	0.0 177.0 0.0
org.apache.commons.math3.util.FastMath:3832	0.0 177.0 0.0
org.apache.commons.math3.util.FastMath:3841	0.0 177.0 0.0
org.apache.commons.math3.util.FastMath:3842	0.0 177.0 0.0
org.apache.commons.math3.util.FastMath:3843	0.0 177.0 0.0
org.apache.commons.math3.util.FastMath:3844	0.0 177.0 0.0
org.apache.commons.math3.util.FastMath:3850	0.0 177.0 0.0
org.apache.commons.math3.util.FastMath:3856	0.0 177.0 0.0
org.apache.commons.math3.util.FastMath:3862	0.0 177.0 0.0
org.apache.commons.math3.util.FastMath:3838	0.0 43.0 0.0
org.apache.commons.math3.util.FastMath:3839	0.0 43.0 0.0
org.apache.commons.math3.random.MersenneTwister:106	0.0 23.0 0.0
org.apache.commons.math3.random.MersenneTwister:107	0.0 23.0 0.0
org.apache.commons.math3.random.MersenneTwister:108	0.0 23.0 0.0
org.apache.commons.math3.random.MersenneTwister:109	0.0 23.0 0.0
org.apache.commons.math3.random.MersenneTwister:233	0.0 36.0 0.0
org.apache.commons.math3.random.MersenneTwister:234	0.0 36.0 0.0
org.apache.commons.math3.random.MersenneTwister:235	0.0 36.0 0.0
org.apache.commons.math3.random.MersenneTwister:236	0.0 36.0 0.0
org.apache.commons.math3.random.MersenneTwister:237	0.0 36.0 0.0
org.apache.commons.math3.random.MersenneTwister:238	0.0 36.0 0.0
org.apache.commons.math3.random.MersenneTwister:239	0.0 36.0 0.0
org.apache.commons.math3.random.MersenneTwister:241	0.0 36.0 0.0
org.apache.commons.math3.random.MersenneTwister:242	0.0 36.0 0.0
org.apache.commons.math3.random.MersenneTwister:243	0.0 36.0 0.0
org.apache.commons.math3.random.MersenneTwister:244	0.0 36.0 0.0
org.apache.commons.math3.random.MersenneTwister:245	0.0 36.0 0.0
org.apache.commons.math3.random.MersenneTwister:247	0.0 36.0 0.0
org.apache.commons.math3.random.MersenneTwister:248	0.0 36.0 0.0
org.apache.commons.math3.random.MersenneTwister:250	0.0 36.0 0.0
org.apache.commons.math3.random.MersenneTwister:253	0.0 36.0 0.0
org.apache.commons.math3.random.MersenneTwister:256	0.0 36.0 0.0
org.apache.commons.math3.random.MersenneTwister:257	0.0 36.0 0.0
org.apache.commons.math3.random.MersenneTwister:258	0.0 36.0 0.0
org.apache.commons.math3.random.MersenneTwister:259	0.0 36.0 0.0
org.apache.commons.math3.random.MersenneTwister:261	0.0 36.0 0.0
org.apache.commons.math3.dfp.Dfp:1087	0.0 27.0 0.0
org.apache.commons.math3.dfp.Dfp:256	0.0 24.0 0.0
org.apache.commons.math3.dfp.Dfp:259	0.0 24.0 0.0
org.apache.commons.math3.dfp.Dfp:260	0.0 24.0 0.0
org.apache.commons.math3.dfp.Dfp:261	0.0 24.0 0.0
org.apache.commons.math3.dfp.Dfp:262	0.0 24.0 0.0
org.apache.commons.math3.dfp.Dfp:263	0.0 24.0 0.0
org.apache.commons.math3.dfp.Dfp:265	0.0 24.0 0.0
org.apache.commons.math3.dfp.Dfp:266	0.0 24.0 0.0
org.apache.commons.math3.dfp.Dfp:267	0.0 24.0 0.0
org.apache.commons.math3.dfp.Dfp:269	0.0 24.0 0.0
org.apache.commons.math3.dfp.Dfp:289	0.0 23.0 0.0
org.apache.commons.math3.dfp.Dfp:304	0.0 23.0 0.0
org.apache.commons.math3.dfp.Dfp:305	0.0 23.0 0.0
org.apache.commons.math3.dfp.Dfp:306	0.0 23.0 0.0
org.apache.commons.math3.dfp.Dfp:308	0.0 23.0 0.0
org.apache.commons.math3.dfp.Dfp:312	0.0 23.0 0.0
org.apache.commons.math3.dfp.Dfp:313	0.0 23.0 0.0
org.apache.commons.math3.dfp.Dfp:314	0.0 23.0 0.0
org.apache.commons.math3.dfp.Dfp:315	0.0 23.0 0.0
org.apache.commons.math3.dfp.Dfp:317	0.0 23.0 0.0
org.apache.commons.math3.dfp.Dfp:472	0.0 31.0 0.0
org.apache.commons.math3.dfp.Dfp:578	0.0 22.0 0.0
org.apache.commons.math3.dfp.Dfp:614	0.0 25.0 0.0
org.apache.commons.math3.dfp.Dfp:656	0.0 29.0 0.0
org.apache.commons.math3.dfp.Dfp:663	0.0 22.0 0.0
org.apache.commons.math3.dfp.Dfp:872	0.0 25.0 0.0
org.apache.commons.math3.dfp.Dfp:952	0.0 29.0 0.0
org.apache.commons.math3.dfp.Dfp:953	0.0 28.0 0.0
org.apache.commons.math3.dfp.Dfp:1004	0.0 25.0 0.0
org.apache.commons.math3.dfp.Dfp:1029	0.0 6.0 0.0
org.apache.commons.math3.dfp.Dfp:1032	0.0 6.0 0.0
org.apache.commons.math3.dfp.Dfp:1036	0.0 6.0 0.0
org.apache.commons.math3.dfp.Dfp:1045	0.0 27.0 0.0
org.apache.commons.math3.dfp.Dfp:1047	0.0 27.0 0.0
org.apache.commons.math3.dfp.Dfp:1051	0.0 27.0 0.0
org.apache.commons.math3.dfp.Dfp:1055	0.0 27.0 0.0
org.apache.commons.math3.dfp.Dfp:1057	0.0 9.0 0.0
org.apache.commons.math3.dfp.Dfp:1062	0.0 27.0 0.0
org.apache.commons.math3.dfp.Dfp:1063	0.0 7.0 0.0
org.apache.commons.math3.dfp.Dfp:1064	0.0 7.0 0.0
org.apache.commons.math3.dfp.Dfp:1065	0.0 7.0 0.0
org.apache.commons.math3.dfp.Dfp:1066	0.0 7.0 0.0
org.apache.commons.math3.dfp.Dfp:1073	0.0 27.0 0.0
org.apache.commons.math3.dfp.Dfp:1080	0.0 27.0 0.0
org.apache.commons.math3.dfp.Dfp:1081	0.0 27.0 0.0
org.apache.commons.math3.dfp.Dfp:1082	0.0 27.0 0.0
org.apache.commons.math3.dfp.Dfp:1083	0.0 27.0 0.0
org.apache.commons.math3.dfp.Dfp:1086	0.0 27.0 0.0
org.apache.commons.math3.dfp.Dfp:1104	0.0 25.0 0.0
org.apache.commons.math3.dfp.Dfp:1105	0.0 25.0 0.0
org.apache.commons.math3.dfp.Dfp:1106	0.0 25.0 0.0
org.apache.commons.math3.dfp.Dfp:1107	0.0 25.0 0.0
org.apache.commons.math3.dfp.Dfp:1108	0.0 24.0 0.0
org.apache.commons.math3.dfp.Dfp:1109	0.0 24.0 0.0
org.apache.commons.math3.dfp.Dfp:1110	0.0 24.0 0.0
org.apache.commons.math3.dfp.Dfp:1114	0.0 25.0 0.0
org.apache.commons.math3.dfp.Dfp:1122	0.0 27.0 0.0
org.apache.commons.math3.dfp.Dfp:1123	0.0 27.0 0.0
org.apache.commons.math3.dfp.Dfp:1124	0.0 27.0 0.0
org.apache.commons.math3.dfp.Dfp:1127	0.0 13.0 0.0
org.apache.commons.math3.dfp.Dfp:1173	0.0 14.0 0.0
org.apache.commons.math3.dfp.Dfp:1174	0.0 14.0 0.0
org.apache.commons.math3.dfp.Dfp:1175	0.0 14.0 0.0
org.apache.commons.math3.dfp.Dfp:1182	0.0 23.0 0.0
org.apache.commons.math3.dfp.Dfp:1183	0.0 22.0 0.0
org.apache.commons.math3.dfp.Dfp:1185	0.0 23.0 0.0
org.apache.commons.math3.dfp.Dfp:1186	0.0 21.0 0.0
org.apache.commons.math3.dfp.Dfp:1188	0.0 23.0 0.0
org.apache.commons.math3.dfp.Dfp:1189	0.0 20.0 0.0
org.apache.commons.math3.dfp.Dfp:1191	0.0 21.0 0.0
org.apache.commons.math3.dfp.Dfp:1320	0.0 17.0 0.0
org.apache.commons.math3.dfp.Dfp:1603	0.0 24.0 0.0
org.apache.commons.math3.dfp.Dfp:1604	0.0 24.0 0.0
org.apache.commons.math3.dfp.Dfp:1616	0.0 24.0 0.0
org.apache.commons.math3.dfp.Dfp:1619	0.0 24.0 0.0
org.apache.commons.math3.dfp.Dfp:1639	0.0 24.0 0.0
org.apache.commons.math3.dfp.Dfp:1647	0.0 24.0 0.0
org.apache.commons.math3.dfp.Dfp:1648	0.0 24.0 0.0
org.apache.commons.math3.dfp.Dfp:1649	0.0 24.0 0.0
org.apache.commons.math3.dfp.Dfp:1650	0.0 24.0 0.0
org.apache.commons.math3.dfp.Dfp:1651	0.0 24.0 0.0
org.apache.commons.math3.dfp.Dfp:1654	0.0 24.0 0.0
org.apache.commons.math3.dfp.Dfp:1655	0.0 24.0 0.0
org.apache.commons.math3.dfp.Dfp:1656	0.0 22.0 0.0
org.apache.commons.math3.dfp.Dfp:1657	0.0 22.0 0.0
org.apache.commons.math3.dfp.Dfp:1658	0.0 22.0 0.0
org.apache.commons.math3.dfp.Dfp:1661	0.0 24.0 0.0
org.apache.commons.math3.dfp.Dfp:1665	0.0 24.0 0.0
org.apache.commons.math3.dfp.Dfp:1666	0.0 24.0 0.0
org.apache.commons.math3.dfp.Dfp:1670	0.0 24.0 0.0
org.apache.commons.math3.dfp.Dfp:2408	0.0 23.0 0.0
org.apache.commons.math3.dfp.Dfp:2416	0.0 23.0 0.0
org.apache.commons.math3.dfp.Dfp:2420	0.0 23.0 0.0
org.apache.commons.math3.dfp.Dfp:2421	0.0 23.0 0.0
org.apache.commons.math3.dfp.Dfp:2422	0.0 23.0 0.0
org.apache.commons.math3.dfp.Dfp:2423	0.0 23.0 0.0
org.apache.commons.math3.dfp.Dfp:2425	0.0 22.0 0.0
org.apache.commons.math3.dfp.Dfp:2426	0.0 14.0 0.0
org.apache.commons.math3.dfp.Dfp:2427	0.0 14.0 0.0
org.apache.commons.math3.dfp.Dfp:2432	0.0 22.0 0.0
org.apache.commons.math3.dfp.Dfp:2433	0.0 22.0 0.0
org.apache.commons.math3.dfp.Dfp:2434	0.0 20.0 0.0
org.apache.commons.math3.dfp.Dfp:2437	0.0 22.0 0.0
org.apache.commons.math3.dfp.Dfp:2438	0.0 22.0 0.0
org.apache.commons.math3.dfp.Dfp:2439	0.0 22.0 0.0
org.apache.commons.math3.dfp.Dfp:2440	0.0 22.0 0.0
org.apache.commons.math3.dfp.Dfp:2442	0.0 22.0 0.0
org.apache.commons.math3.dfp.Dfp:2446	0.0 22.0 0.0
org.apache.commons.math3.dfp.Dfp:2447	0.0 22.0 0.0
org.apache.commons.math3.dfp.Dfp:2448	0.0 22.0 0.0
org.apache.commons.math3.dfp.Dfp:2451	0.0 22.0 0.0
org.apache.commons.math3.dfp.Dfp:2455	0.0 22.0 0.0
org.apache.commons.math3.dfp.Dfp:2460	0.0 22.0 0.0
org.apache.commons.math3.dfp.Dfp:2461	0.0 22.0 0.0
org.apache.commons.math3.dfp.Dfp:2462	0.0 22.0 0.0
org.apache.commons.math3.dfp.Dfp:2463	0.0 22.0 0.0
org.apache.commons.math3.dfp.Dfp:2465	0.0 22.0 0.0
org.apache.commons.math3.dfp.Dfp:2467	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:2468	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:2472	0.0 22.0 0.0
org.apache.commons.math3.dfp.Dfp:2476	0.0 22.0 0.0
org.apache.commons.math3.dfp.Dfp:2481	0.0 22.0 0.0
org.apache.commons.math3.dfp.Dfp:2482	0.0 22.0 0.0
org.apache.commons.math3.dfp.Dfp:2484	0.0 22.0 0.0
org.apache.commons.math3.dfp.Dfp:2485	0.0 14.0 0.0
org.apache.commons.math3.dfp.Dfp:2488	0.0 22.0 0.0
org.apache.commons.math3.dfp.Dfp:1667	0.0 5.0 0.0
org.apache.commons.math3.dfp.Dfp:2424	0.0 2.0 0.0
org.apache.commons.math3.dfp.Dfp:194	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:195	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:403	0.0 31.0 0.0
org.apache.commons.math3.dfp.Dfp:427	0.0 31.0 0.0
org.apache.commons.math3.dfp.Dfp:489	0.0 31.0 0.0
org.apache.commons.math3.dfp.Dfp:541	0.0 26.0 0.0
org.apache.commons.math3.dfp.Dfp:542	0.0 26.0 0.0
org.apache.commons.math3.dfp.Dfp:543	0.0 26.0 0.0
org.apache.commons.math3.dfp.Dfp:544	0.0 26.0 0.0
org.apache.commons.math3.dfp.Dfp:545	0.0 26.0 0.0
org.apache.commons.math3.dfp.Dfp:546	0.0 26.0 0.0
org.apache.commons.math3.dfp.Dfp:547	0.0 26.0 0.0
org.apache.commons.math3.dfp.Dfp:1732	0.0 26.0 0.0
org.apache.commons.math3.dfp.Dfp:1733	0.0 26.0 0.0
org.apache.commons.math3.dfp.Dfp:1734	0.0 26.0 0.0
org.apache.commons.math3.dfp.Dfp:1735	0.0 26.0 0.0
org.apache.commons.math3.dfp.Dfp:1736	0.0 26.0 0.0
org.apache.commons.math3.dfp.Dfp:1737	0.0 26.0 0.0
org.apache.commons.math3.dfp.Dfp:2222	0.0 10.0 0.0
org.apache.commons.math3.dfp.Dfp:2247	0.0 26.0 0.0
org.apache.commons.math3.dfp.Dfp:2249	0.0 26.0 0.0
org.apache.commons.math3.dfp.Dfp:2250	0.0 26.0 0.0
org.apache.commons.math3.dfp.Dfp:2251	0.0 26.0 0.0
org.apache.commons.math3.dfp.Dfp:2254	0.0 26.0 0.0
org.apache.commons.math3.dfp.Dfp:2256	0.0 26.0 0.0
org.apache.commons.math3.dfp.Dfp:2257	0.0 26.0 0.0
org.apache.commons.math3.dfp.Dfp:2260	0.0 26.0 0.0
org.apache.commons.math3.dfp.Dfp:2265	0.0 26.0 0.0
org.apache.commons.math3.dfp.Dfp:220	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:221	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:243	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:244	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:245	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:246	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:377	0.0 8.0 0.0
org.apache.commons.math3.dfp.Dfp:378	0.0 8.0 0.0
org.apache.commons.math3.dfp.Dfp:379	0.0 8.0 0.0
org.apache.commons.math3.dfp.Dfp:381	0.0 8.0 0.0
org.apache.commons.math3.dfp.Dfp:383	0.0 8.0 0.0
org.apache.commons.math3.dfp.Dfp:385	0.0 6.0 0.0
org.apache.commons.math3.dfp.Dfp:386	0.0 6.0 0.0
org.apache.commons.math3.dfp.Dfp:388	0.0 8.0 0.0
org.apache.commons.math3.dfp.Dfp:389	0.0 8.0 0.0
org.apache.commons.math3.dfp.Dfp:393	0.0 8.0 0.0
org.apache.commons.math3.dfp.Dfp:394	0.0 6.0 0.0
org.apache.commons.math3.dfp.Dfp:396	0.0 8.0 0.0
org.apache.commons.math3.dfp.Dfp:907	0.0 7.0 0.0
org.apache.commons.math3.dfp.Dfp:932	0.0 7.0 0.0
org.apache.commons.math3.dfp.Dfp:961	0.0 8.0 0.0
org.apache.commons.math3.dfp.Dfp:969	0.0 8.0 0.0
org.apache.commons.math3.dfp.Dfp:1263	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1264	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1267	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1268	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1271	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1272	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1275	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1276	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1279	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1280	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1283	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1284	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1285	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1286	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1287	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1288	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1464	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1465	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1472	0.0 6.0 0.0
org.apache.commons.math3.dfp.Dfp:1473	0.0 6.0 0.0
org.apache.commons.math3.dfp.Dfp:1478	0.0 4.0 0.0
org.apache.commons.math3.dfp.Dfp:1479	0.0 4.0 0.0
org.apache.commons.math3.dfp.Dfp:2060	0.0 7.0 0.0
org.apache.commons.math3.dfp.Dfp:2063	0.0 7.0 0.0
org.apache.commons.math3.dfp.Dfp:2241	0.0 8.0 0.0
org.apache.commons.math3.dfp.Dfp:2242	0.0 8.0 0.0
org.apache.commons.math3.dfp.Dfp:2243	0.0 8.0 0.0
org.apache.commons.math3.dfp.Dfp:2244	0.0 8.0 0.0
org.apache.commons.math3.dfp.Dfp:2272	0.0 5.0 0.0
org.apache.commons.math3.dfp.Dfp:2273	0.0 2.0 0.0
org.apache.commons.math3.dfp.Dfp:2274	0.0 2.0 0.0
org.apache.commons.math3.dfp.Dfp:2276	0.0 5.0 0.0
org.apache.commons.math3.dfp.Dfp:2278	0.0 5.0 0.0
org.apache.commons.math3.dfp.Dfp:2279	0.0 5.0 0.0
org.apache.commons.math3.dfp.Dfp:2282	0.0 4.0 0.0
org.apache.commons.math3.dfp.Dfp:2283	0.0 4.0 0.0
org.apache.commons.math3.dfp.Dfp:2284	0.0 4.0 0.0
org.apache.commons.math3.dfp.Dfp:2285	0.0 4.0 0.0
org.apache.commons.math3.dfp.Dfp:2286	0.0 4.0 0.0
org.apache.commons.math3.dfp.Dfp:766	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:767	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:768	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:791	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:792	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:793	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:955	0.0 13.0 0.0
org.apache.commons.math3.dfp.Dfp:965	0.0 2.0 0.0
org.apache.commons.math3.dfp.Dfp:500	0.0 11.0 0.0
org.apache.commons.math3.dfp.Dfp:570	0.0 12.0 0.0
org.apache.commons.math3.dfp.Dfp:1510	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1511	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1514	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1515	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1518	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1519	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1520	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1521	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1524	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1525	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1526	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1527	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1530	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1531	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1532	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1533	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1536	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1538	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1539	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1540	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1541	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1542	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1606	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1620	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1621	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1624	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1625	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1626	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1629	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1630	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1631	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1632	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1633	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1634	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1662	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1701	0.0 2.0 0.0
org.apache.commons.math3.dfp.Dfp:1702	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1705	0.0 2.0 0.0
org.apache.commons.math3.dfp.Dfp:1706	0.0 2.0 0.0
org.apache.commons.math3.dfp.Dfp:1709	0.0 2.0 0.0
org.apache.commons.math3.dfp.Dfp:1710	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1711	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1712	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1715	0.0 2.0 0.0
org.apache.commons.math3.dfp.Dfp:1716	0.0 2.0 0.0
org.apache.commons.math3.dfp.Dfp:1717	0.0 2.0 0.0
org.apache.commons.math3.dfp.Dfp:1718	0.0 2.0 0.0
org.apache.commons.math3.dfp.Dfp:1721	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1722	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1723	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1724	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1725	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1726	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1954	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1896	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1897	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1900	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1901	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1907	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1908	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1909	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1910	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1911	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1912	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1917	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1918	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1919	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1920	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:1921	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:2175	0.0 2.0 0.0
org.apache.commons.math3.dfp.Dfp:2176	0.0 2.0 0.0
org.apache.commons.math3.dfp.Dfp:2177	0.0 2.0 0.0
org.apache.commons.math3.dfp.Dfp:2178	0.0 2.0 0.0
org.apache.commons.math3.dfp.Dfp:2179	0.0 2.0 0.0
org.apache.commons.math3.dfp.Dfp:2314	0.0 15.0 0.0
org.apache.commons.math3.dfp.Dfp:2337	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:2345	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:2346	0.0 1.0 0.0
org.apache.commons.math3.dfp.Dfp:2347	0.0 1.0 0.0
