org.joda.time.Partial:219	1.0 0.0 1.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:251	0 96.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:253	0 96.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:257	0 96.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:259	0 96.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:261	0 23.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:263	0 23.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:267	0 11.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:272	0 96.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:274	0 96.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:277	0 96.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:278	0 14.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:281	0 96.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:307	0 15.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:245	0 8.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:321	0 8.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:322	0 8.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:323	0 5.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:325	0 6.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:330	0 6.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:94	0 11.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:118	0 21.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:119	0 21.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:120	0 21.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:122	0 21.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:125	0 21.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:127	0 21.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:216	0 4.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:217	0 4.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:218	0 4.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:219	0 4.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:221	0 4.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:222	0 4.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:239	0 8.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:208	0 1.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:123	0 2.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:128	0 2.0 0.0
org.joda.time.chrono.GregorianChronology:131	0 476.0 0.0
org.joda.time.chrono.GregorianChronology:132	0 476.0 0.0
org.joda.time.chrono.GregorianChronology:171	0 1110.0 0.0
org.joda.time.chrono.GregorianChronology:197	0 2219.0 0.0
org.joda.time.chrono.GregorianChronology:202	0 2173.0 0.0
org.joda.time.chrono.GregorianChronology:203	0 2173.0 0.0
org.joda.time.chrono.GregorianChronology:211	0 2173.0 0.0
org.joda.time.chrono.GregorianChronology:212	0 2173.0 0.0
org.joda.time.chrono.GregorianChronology:217	0 2173.0 0.0
org.joda.time.chrono.GregorianChronology:233	0 2120.0 0.0
org.joda.time.chrono.GregorianChronology:241	0 2120.0 0.0
org.joda.time.chrono.GregorianChronology:209	0 966.0 0.0
org.joda.time.chrono.GregorianChronology:213	0 1635.0 0.0
org.joda.time.chrono.GregorianChronology:90	0 44.0 0.0
org.joda.time.chrono.GregorianChronology:123	0 1.0 0.0
org.joda.time.chrono.GregorianChronology:124	0 1.0 0.0
org.joda.time.chrono.GregorianChronology:181	0 8.0 0.0
org.joda.time.chrono.GregorianChronology:184	0 8.0 0.0
org.joda.time.chrono.GregorianChronology:187	0 8.0 0.0
org.joda.time.chrono.GregorianChronology:185	0 3.0 0.0
org.joda.time.chrono.GregorianChronology:155	0 5.0 0.0
org.joda.time.chrono.GregorianChronology:156	0 5.0 0.0
org.joda.time.chrono.GregorianChronology:157	0 5.0 0.0
org.joda.time.chrono.GregorianChronology:158	0 5.0 0.0
org.joda.time.chrono.GregorianChronology:182	0 3.0 0.0
org.joda.time.chrono.GregorianChronology:112	0 1.0 0.0
org.joda.time.field.BaseDateTimeField:726	0 3208.0 0.0
org.joda.time.field.BaseDateTimeField:94	0 116.0 0.0
org.joda.time.field.BaseDateTimeField:168	0 113.0 0.0
org.joda.time.field.BaseDateTimeField:618	0 58.0 0.0
org.joda.time.field.BaseDateTimeField:619	0 57.0 0.0
org.joda.time.field.BaseDateTimeField:153	0 102.0 0.0
org.joda.time.field.BaseDateTimeField:195	0 24.0 0.0
org.joda.time.field.BaseDateTimeField:227	0 93.0 0.0
org.joda.time.field.BaseDateTimeField:298	0 51.0 0.0
org.joda.time.field.BaseDateTimeField:304	0 51.0 0.0
org.joda.time.field.BaseDateTimeField:306	0 51.0 0.0
org.joda.time.field.BaseDateTimeField:307	0 37.0 0.0
org.joda.time.field.BaseDateTimeField:308	0 37.0 0.0
org.joda.time.field.BaseDateTimeField:309	0 37.0 0.0
org.joda.time.field.BaseDateTimeField:310	0 33.0 0.0
org.joda.time.field.BaseDateTimeField:311	0 33.0 0.0
org.joda.time.field.BaseDateTimeField:327	0 49.0 0.0
org.joda.time.field.BaseDateTimeField:348	0 48.0 0.0
org.joda.time.field.BaseDateTimeField:585	0 154.0 0.0
org.joda.time.field.BaseDateTimeField:586	0 154.0 0.0
org.joda.time.field.BaseDateTimeField:589	0 154.0 0.0
org.joda.time.field.BaseDateTimeField:590	0 126.0 0.0
org.joda.time.field.BaseDateTimeField:591	0 126.0 0.0
org.joda.time.field.BaseDateTimeField:594	0 126.0 0.0
org.joda.time.field.BaseDateTimeField:598	0 154.0 0.0
org.joda.time.field.BaseDateTimeField:792	0 1079.0 0.0
org.joda.time.field.BaseDateTimeField:886	0 1011.0 0.0
org.joda.time.field.BaseDateTimeField:887	0 1011.0 0.0
org.joda.time.field.BaseDateTimeField:888	0 1011.0 0.0
org.joda.time.field.BaseDateTimeField:890	0 1011.0 0.0
org.joda.time.field.BaseDateTimeField:253	0 916.0 0.0
org.joda.time.field.BaseDateTimeField:927	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:928	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:930	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:931	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:933	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:935	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:937	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:62	0 99.0 0.0
org.joda.time.field.BaseDateTimeField:829	0 68.0 0.0
org.joda.time.field.BaseDateTimeField:830	0 68.0 0.0
org.joda.time.field.BaseDateTimeField:831	0 68.0 0.0
org.joda.time.field.BaseDateTimeField:833	0 68.0 0.0
org.joda.time.field.BaseDateTimeField:835	0 32.0 0.0
org.joda.time.field.BaseDateTimeField:839	0 24.0 0.0
org.joda.time.field.BaseDateTimeField:850	0 67.0 0.0
org.joda.time.field.BaseDateTimeField:328	0 30.0 0.0
org.joda.time.field.BaseDateTimeField:329	0 30.0 0.0
org.joda.time.field.BaseDateTimeField:330	0 30.0 0.0
org.joda.time.field.BaseDateTimeField:331	0 29.0 0.0
org.joda.time.field.BaseDateTimeField:332	0 29.0 0.0
org.joda.time.field.BaseDateTimeField:495	0 17.0 0.0
org.joda.time.field.BaseDateTimeField:496	0 17.0 0.0
org.joda.time.field.BaseDateTimeField:498	0 17.0 0.0
org.joda.time.field.BaseDateTimeField:668	0 47.0 0.0
org.joda.time.field.BaseDateTimeField:121	0 22.0 0.0
org.joda.time.field.BaseDateTimeField:834	0 38.0 0.0
org.joda.time.field.BaseDateTimeField:592	0 9.0 0.0
org.joda.time.field.BaseDateTimeField:461	0 14.0 0.0
org.joda.time.field.BaseDateTimeField:462	0 14.0 0.0
org.joda.time.field.BaseDateTimeField:464	0 14.0 0.0
org.joda.time.field.BaseDateTimeField:746	0 67.0 0.0
org.joda.time.field.BaseDateTimeField:704	0 21.0 0.0
org.joda.time.field.BaseDateTimeField:716	0 21.0 0.0
org.joda.time.field.BaseDateTimeField:52	0 5.0 0.0
org.joda.time.field.BaseDateTimeField:267	0 18.0 0.0
org.joda.time.field.BaseDateTimeField:180	0 7.0 0.0
org.joda.time.field.BaseDateTimeField:903	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:904	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:906	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:907	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:909	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:911	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:913	0 9.0 0.0
org.joda.time.field.BaseDateTimeField:955	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:956	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:958	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:959	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:961	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:963	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:964	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:966	0 9.0 0.0
org.joda.time.field.BaseDateTimeField:970	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:971	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:973	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:654	0 17.0 0.0
org.joda.time.field.BaseDateTimeField:655	0 17.0 0.0
org.joda.time.field.BaseDateTimeField:836	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:522	0 5.0 0.0
org.joda.time.field.BaseDateTimeField:379	0 24.0 0.0
org.joda.time.field.BaseDateTimeField:385	0 24.0 0.0
org.joda.time.field.BaseDateTimeField:387	0 24.0 0.0
org.joda.time.field.BaseDateTimeField:388	0 17.0 0.0
org.joda.time.field.BaseDateTimeField:389	0 17.0 0.0
org.joda.time.field.BaseDateTimeField:390	0 17.0 0.0
org.joda.time.field.BaseDateTimeField:394	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:395	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:396	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:397	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:398	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:400	0 7.0 0.0
org.joda.time.field.BaseDateTimeField:402	0 7.0 0.0
org.joda.time.field.BaseDateTimeField:406	0 7.0 0.0
org.joda.time.field.BaseDateTimeField:407	0 7.0 0.0
org.joda.time.field.BaseDateTimeField:408	0 7.0 0.0
org.joda.time.field.BaseDateTimeField:409	0 7.0 0.0
org.joda.time.field.BaseDateTimeField:410	0 24.0 0.0
org.joda.time.field.BaseDateTimeField:433	0 24.0 0.0
org.joda.time.field.BaseDateTimeField:299	0 8.0 0.0
org.joda.time.field.BaseDateTimeField:313	0 18.0 0.0
org.joda.time.field.BaseDateTimeField:314	0 18.0 0.0
org.joda.time.field.BaseDateTimeField:315	0 14.0 0.0
org.joda.time.field.BaseDateTimeField:334	0 16.0 0.0
org.joda.time.field.BaseDateTimeField:335	0 16.0 0.0
org.joda.time.field.BaseDateTimeField:336	0 13.0 0.0
org.joda.time.field.BaseDateTimeField:391	0 15.0 0.0
org.joda.time.field.BaseDateTimeField:392	0 15.0 0.0
org.joda.time.field.BaseDateTimeField:635	0 4.0 0.0
org.joda.time.field.BaseDateTimeField:411	0 13.0 0.0
org.joda.time.field.BaseDateTimeField:412	0 13.0 0.0
org.joda.time.field.BaseDateTimeField:413	0 13.0 0.0
org.joda.time.field.BaseDateTimeField:414	0 11.0 0.0
org.joda.time.field.BaseDateTimeField:415	0 11.0 0.0
org.joda.time.field.BaseDateTimeField:417	0 8.0 0.0
org.joda.time.field.BaseDateTimeField:418	0 8.0 0.0
org.joda.time.field.BaseDateTimeField:419	0 8.0 0.0
org.joda.time.field.BaseDateTimeField:420	0 8.0 0.0
org.joda.time.field.BaseDateTimeField:421	0 8.0 0.0
org.joda.time.field.BaseDateTimeField:423	0 7.0 0.0
org.joda.time.field.BaseDateTimeField:424	0 7.0 0.0
org.joda.time.field.BaseDateTimeField:428	0 7.0 0.0
org.joda.time.field.BaseDateTimeField:429	0 7.0 0.0
org.joda.time.field.BaseDateTimeField:430	0 7.0 0.0
org.joda.time.field.BaseDateTimeField:431	0 7.0 0.0
org.joda.time.field.BaseDateTimeField:136	0 4.0 0.0
org.joda.time.field.BaseDateTimeField:106	0 7.0 0.0
org.joda.time.field.BaseDateTimeField:1003	0 5.0 0.0
org.joda.time.field.BaseDateTimeField:317	0 13.0 0.0
org.joda.time.field.BaseDateTimeField:319	0 13.0 0.0
org.joda.time.field.BaseDateTimeField:323	0 13.0 0.0
org.joda.time.field.BaseDateTimeField:324	0 13.0 0.0
org.joda.time.field.BaseDateTimeField:325	0 12.0 0.0
org.joda.time.field.BaseDateTimeField:326	0 12.0 0.0
org.joda.time.field.BaseDateTimeField:338	0 12.0 0.0
org.joda.time.field.BaseDateTimeField:339	0 12.0 0.0
org.joda.time.field.BaseDateTimeField:343	0 12.0 0.0
org.joda.time.field.BaseDateTimeField:344	0 12.0 0.0
org.joda.time.field.BaseDateTimeField:345	0 11.0 0.0
org.joda.time.field.BaseDateTimeField:346	0 11.0 0.0
org.joda.time.field.BaseDateTimeField:669	0 5.0 0.0
org.joda.time.field.BaseDateTimeField:670	0 5.0 0.0
org.joda.time.field.BaseDateTimeField:545	0 5.0 0.0
org.joda.time.field.BaseDateTimeField:832	0 2.0 0.0
org.joda.time.field.BaseDateTimeField:994	0 3.0 0.0
org.joda.time.field.BaseDateTimeField:210	0 6.0 0.0
org.joda.time.field.BaseDateTimeField:380	0 1.0 0.0
org.joda.time.chrono.BaseChronology:132	0 936.0 0.0
org.joda.time.chrono.BaseChronology:133	0 936.0 0.0
org.joda.time.chrono.BaseChronology:134	0 936.0 0.0
org.joda.time.chrono.BaseChronology:135	0 936.0 0.0
org.joda.time.chrono.BaseChronology:136	0 936.0 0.0
org.joda.time.chrono.BaseChronology:137	0 936.0 0.0
org.joda.time.chrono.BaseChronology:138	0 936.0 0.0
org.joda.time.chrono.BaseChronology:163	0 178.0 0.0
org.joda.time.chrono.BaseChronology:164	0 177.0 0.0
org.joda.time.chrono.BaseChronology:165	0 177.0 0.0
org.joda.time.chrono.BaseChronology:166	0 177.0 0.0
org.joda.time.chrono.BaseChronology:276	0 524.0 0.0
org.joda.time.chrono.BaseChronology:277	0 524.0 0.0
org.joda.time.chrono.BaseChronology:278	0 524.0 0.0
org.joda.time.chrono.BaseChronology:289	0 524.0 0.0
org.joda.time.chrono.BaseChronology:223	0 247.0 0.0
org.joda.time.chrono.BaseChronology:224	0 247.0 0.0
org.joda.time.chrono.BaseChronology:225	0 247.0 0.0
org.joda.time.chrono.BaseChronology:226	0 247.0 0.0
org.joda.time.chrono.BaseChronology:228	0 247.0 0.0
org.joda.time.chrono.BaseChronology:301	0 64.0 0.0
org.joda.time.chrono.BaseChronology:302	0 64.0 0.0
org.joda.time.chrono.BaseChronology:303	0 64.0 0.0
org.joda.time.chrono.BaseChronology:304	0 64.0 0.0
org.joda.time.chrono.BaseChronology:305	0 64.0 0.0
org.joda.time.chrono.BaseChronology:309	0 64.0 0.0
org.joda.time.chrono.BaseChronology:255	0 119.0 0.0
org.joda.time.chrono.BaseChronology:256	0 119.0 0.0
org.joda.time.chrono.BaseChronology:257	0 119.0 0.0
org.joda.time.chrono.BaseChronology:258	0 111.0 0.0
org.joda.time.chrono.BaseChronology:259	0 111.0 0.0
org.joda.time.chrono.BaseChronology:260	0 111.0 0.0
org.joda.time.chrono.BaseChronology:261	0 111.0 0.0
org.joda.time.chrono.BaseChronology:262	0 111.0 0.0
org.joda.time.chrono.BaseChronology:265	0 119.0 0.0
org.joda.time.chrono.BaseChronology:279	0 104.0 0.0
org.joda.time.chrono.BaseChronology:280	0 104.0 0.0
org.joda.time.chrono.BaseChronology:281	0 104.0 0.0
org.joda.time.chrono.BaseChronology:282	0 104.0 0.0
org.joda.time.chrono.BaseChronology:283	0 104.0 0.0
org.joda.time.chrono.BaseChronology:284	0 102.0 0.0
org.joda.time.chrono.BaseChronology:285	0 102.0 0.0
org.joda.time.chrono.BaseChronology:239	0 75.0 0.0
org.joda.time.chrono.BaseChronology:240	0 75.0 0.0
org.joda.time.chrono.BaseChronology:242	0 75.0 0.0
org.joda.time.chrono.BaseChronology:188	0 16.0 0.0
org.joda.time.chrono.BaseChronology:193	0 15.0 0.0
org.joda.time.chrono.BaseChronology:208	0 3.0 0.0
org.joda.time.chrono.BaseChronology:322	0 26.0 0.0
org.joda.time.chrono.BaseChronology:325	0 22.0 0.0
org.joda.time.chrono.BaseChronology:326	0 22.0 0.0
org.joda.time.chrono.BaseChronology:102	0 20.0 0.0
org.joda.time.chrono.BaseChronology:103	0 20.0 0.0
org.joda.time.chrono.BaseChronology:104	0 20.0 0.0
org.joda.time.chrono.BaseChronology:105	0 20.0 0.0
org.joda.time.chrono.BaseChronology:323	0 4.0 0.0
org.joda.time.base.AbstractPartial:150	0 159.0 0.0
org.joda.time.base.AbstractPartial:160	0 121.0 0.0
org.joda.time.base.AbstractPartial:170	0 210.0 0.0
org.joda.time.base.AbstractPartial:171	0 210.0 0.0
org.joda.time.base.AbstractPartial:172	0 188.0 0.0
org.joda.time.base.AbstractPartial:187	0 185.0 0.0
org.joda.time.base.AbstractPartial:188	0 185.0 0.0
org.joda.time.base.AbstractPartial:191	0 177.0 0.0
org.joda.time.base.AbstractPartial:202	0 104.0 0.0
org.joda.time.base.AbstractPartial:203	0 104.0 0.0
org.joda.time.base.AbstractPartial:204	0 86.0 0.0
org.joda.time.base.AbstractPartial:219	0 93.0 0.0
org.joda.time.base.AbstractPartial:220	0 93.0 0.0
org.joda.time.base.AbstractPartial:223	0 75.0 0.0
org.joda.time.base.AbstractPartial:255	0 118.0 0.0
org.joda.time.base.AbstractPartial:258	0 118.0 0.0
org.joda.time.base.AbstractPartial:261	0 118.0 0.0
org.joda.time.base.AbstractPartial:262	0 118.0 0.0
org.joda.time.base.AbstractPartial:265	0 118.0 0.0
org.joda.time.base.AbstractPartial:266	0 118.0 0.0
org.joda.time.base.AbstractPartial:270	0 118.0 0.0
org.joda.time.base.AbstractPartial:79	0 134.0 0.0
org.joda.time.base.AbstractPartial:259	0 8.0 0.0
org.joda.time.base.AbstractPartial:263	0 8.0 0.0
org.joda.time.base.AbstractPartial:267	0 7.0 0.0
org.joda.time.base.AbstractPartial:280	0 11.0 0.0
org.joda.time.base.AbstractPartial:281	0 11.0 0.0
org.joda.time.base.AbstractPartial:282	0 11.0 0.0
org.joda.time.base.AbstractPartial:283	0 11.0 0.0
org.joda.time.base.AbstractPartial:285	0 11.0 0.0
org.joda.time.base.AbstractPartial:286	0 11.0 0.0
org.joda.time.base.AbstractPartial:207	0 29.0 0.0
org.joda.time.base.AbstractPartial:175	0 74.0 0.0
org.joda.time.base.AbstractPartial:311	0 38.0 0.0
org.joda.time.base.AbstractPartial:312	0 20.0 0.0
org.joda.time.base.AbstractPartial:314	0 38.0 0.0
org.joda.time.base.AbstractPartial:317	0 38.0 0.0
org.joda.time.base.AbstractPartial:318	0 38.0 0.0
org.joda.time.base.AbstractPartial:323	0 38.0 0.0
org.joda.time.base.AbstractPartial:324	0 38.0 0.0
org.joda.time.base.AbstractPartial:325	0 32.0 0.0
org.joda.time.base.AbstractPartial:327	0 38.0 0.0
org.joda.time.base.AbstractPartial:328	0 32.0 0.0
org.joda.time.base.AbstractPartial:331	0 38.0 0.0
org.joda.time.base.AbstractPartial:350	0 8.0 0.0
org.joda.time.base.AbstractPartial:351	0 8.0 0.0
org.joda.time.base.AbstractPartial:353	0 8.0 0.0
org.joda.time.base.AbstractPartial:372	0 23.0 0.0
org.joda.time.base.AbstractPartial:375	0 23.0 0.0
org.joda.time.base.AbstractPartial:189	0 21.0 0.0
org.joda.time.base.AbstractPartial:116	0 16.0 0.0
org.joda.time.base.AbstractPartial:117	0 16.0 0.0
org.joda.time.base.AbstractPartial:118	0 16.0 0.0
org.joda.time.base.AbstractPartial:120	0 16.0 0.0
org.joda.time.base.AbstractPartial:221	0 18.0 0.0
org.joda.time.base.AbstractPartial:256	0 5.0 0.0
org.joda.time.base.AbstractPartial:240	0 16.0 0.0
org.joda.time.base.AbstractPartial:241	0 16.0 0.0
org.joda.time.base.AbstractPartial:242	0 16.0 0.0
org.joda.time.base.AbstractPartial:243	0 16.0 0.0
org.joda.time.base.AbstractPartial:394	0 8.0 0.0
org.joda.time.base.AbstractPartial:395	0 8.0 0.0
org.joda.time.base.AbstractPartial:397	0 8.0 0.0
org.joda.time.base.AbstractPartial:132	0 7.0 0.0
org.joda.time.base.AbstractPartial:133	0 7.0 0.0
org.joda.time.base.AbstractPartial:134	0 7.0 0.0
org.joda.time.base.AbstractPartial:136	0 7.0 0.0
org.joda.time.base.AbstractPartial:315	0 6.0 0.0
org.joda.time.base.AbstractPartial:319	0 4.0 0.0
org.joda.time.base.AbstractPartial:409	0 8.0 0.0
org.joda.time.base.AbstractPartial:410	0 8.0 0.0
org.joda.time.base.AbstractPartial:412	0 8.0 0.0
org.joda.time.base.AbstractPartial:373	0 8.0 0.0
org.joda.time.base.AbstractPartial:90	0 4.0 0.0
org.joda.time.base.AbstractPartial:91	0 4.0 0.0
org.joda.time.base.AbstractPartial:92	0 4.0 0.0
org.joda.time.base.AbstractPartial:94	0 4.0 0.0
org.joda.time.chrono.ISOChronology:107	0 2602.0 0.0
org.joda.time.chrono.ISOChronology:108	0 2602.0 0.0
org.joda.time.chrono.ISOChronology:143	0 318.0 0.0
org.joda.time.chrono.ISOChronology:146	0 318.0 0.0
org.joda.time.chrono.ISOChronology:147	0 210.0 0.0
org.joda.time.chrono.ISOChronology:149	0 227.0 0.0
org.joda.time.chrono.ISOChronology:191	0 465.0 0.0
org.joda.time.chrono.ISOChronology:194	0 38.0 0.0
org.joda.time.chrono.ISOChronology:198	0 33.0 0.0
org.joda.time.chrono.ISOChronology:208	0 24.0 0.0
org.joda.time.chrono.ISOChronology:192	0 443.0 0.0
org.joda.time.chrono.ISOChronology:97	0 40.0 0.0
org.joda.time.chrono.ISOChronology:217	0 16.0 0.0
org.joda.time.chrono.ISOChronology:144	0 11.0 0.0
org.joda.time.chrono.ISOChronology:160	0 2.0 0.0
org.joda.time.chrono.ISOChronology:161	0 2.0 0.0
org.joda.time.chrono.ISOChronology:162	0 2.0 0.0
org.joda.time.chrono.ISOChronology:163	0 2.0 0.0
org.joda.time.chrono.ISOChronology:165	0 2.0 0.0
org.joda.time.chrono.ISOChronology:195	0 5.0 0.0
org.joda.time.chrono.ISOChronology:196	0 5.0 0.0
org.joda.time.chrono.ISOChronology:225	0 16.0 0.0
org.joda.time.chrono.ISOChronology:226	0 16.0 0.0
org.joda.time.chrono.ISOChronology:227	0 16.0 0.0
org.joda.time.chrono.ISOChronology:230	0 16.0 0.0
org.joda.time.chrono.ISOChronology:234	0 16.0 0.0
org.joda.time.chrono.ISOChronology:235	0 16.0 0.0
org.joda.time.chrono.ISOChronology:240	0 16.0 0.0
org.joda.time.chrono.ISOChronology:241	0 16.0 0.0
org.joda.time.DateTimeUtils:397	0 92.0 0.0
org.joda.time.DateTimeUtils:398	0 92.0 0.0
org.joda.time.DateTimeUtils:301	0 1019.0 0.0
org.joda.time.DateTimeUtils:304	0 1018.0 0.0
org.joda.time.DateTimeUtils:178	0 654.0 0.0
org.joda.time.DateTimeUtils:181	0 626.0 0.0
org.joda.time.DateTimeUtils:196	0 599.0 0.0
org.joda.time.DateTimeUtils:199	0 574.0 0.0
org.joda.time.DateTimeUtils:200	0 574.0 0.0
org.joda.time.DateTimeUtils:203	0 574.0 0.0
org.joda.time.DateTimeUtils:88	0 393.0 0.0
org.joda.time.DateTimeUtils:318	0 585.0 0.0
org.joda.time.DateTimeUtils:319	0 492.0 0.0
org.joda.time.DateTimeUtils:321	0 442.0 0.0
org.joda.time.DateTimeUtils:335	0 58.0 0.0
org.joda.time.DateTimeUtils:338	0 37.0 0.0
org.joda.time.DateTimeUtils:366	0 29.0 0.0
org.joda.time.DateTimeUtils:367	0 2.0 0.0
org.joda.time.DateTimeUtils:369	0 29.0 0.0
org.joda.time.DateTimeUtils:370	0 29.0 0.0
org.joda.time.DateTimeUtils:371	0 29.0 0.0
org.joda.time.DateTimeUtils:372	0 29.0 0.0
org.joda.time.DateTimeUtils:373	0 29.0 0.0
org.joda.time.DateTimeUtils:374	0 5.0 0.0
org.joda.time.DateTimeUtils:377	0 29.0 0.0
org.joda.time.DateTimeUtils:379	0 27.0 0.0
org.joda.time.DateTimeUtils:179	0 58.0 0.0
org.joda.time.DateTimeUtils:219	0 34.0 0.0
org.joda.time.DateTimeUtils:220	0 34.0 0.0
org.joda.time.DateTimeUtils:221	0 30.0 0.0
org.joda.time.DateTimeUtils:225	0 34.0 0.0
org.joda.time.DateTimeUtils:228	0 34.0 0.0
org.joda.time.DateTimeUtils:243	0 2.0 0.0
org.joda.time.DateTimeUtils:244	0 1.0 0.0
org.joda.time.DateTimeUtils:246	0 2.0 0.0
org.joda.time.DateTimeUtils:247	0 2.0 0.0
org.joda.time.DateTimeUtils:248	0 1.0 0.0
org.joda.time.DateTimeUtils:250	0 2.0 0.0
