com.google.javascript.jscomp.TypedScopeCreator:1805	1.0 11.0 0.2886751345948129
com.google.javascript.rhino.jstype.FunctionBuilder:66	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.FunctionBuilder:67	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.FunctionBuilder:91	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.FunctionBuilder:92	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.FunctionBuilder:97	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.FunctionBuilder:98	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.FunctionBuilder:142	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.FunctionBuilder:143	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.FunctionBuilder:161	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.AllType:53	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.AllType:54	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.ValueType:49	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.ValueType:50	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.BooleanType:53	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.BooleanType:54	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.BooleanType:103	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.BooleanType:108	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.EquivalenceMethod:46	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.EquivalenceMethod:53	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.EquivalenceMethod:71	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.EquivalenceMethod:82	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.ErrorFunctionType:51	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.ErrorFunctionType:73	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.ErrorFunctionType:74	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:47	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:50	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:51	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:53	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:54	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:55	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:79	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:81	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:82	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:84	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:85	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:87	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:88	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:90	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:91	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:92	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:94	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:96	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:97	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:98	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:100	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:101	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:102	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:104	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:105	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:107	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:108	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:110	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:111	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:113	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:114	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:115	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:117	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:118	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:120	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:121	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:123	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:125	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:126	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:128	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:132	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:133	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:134	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:135	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:136	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:137	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:138	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:139	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:140	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:141	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:143	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:144	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:149	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:154	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:159	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:164	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.JSTypeNative:169	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.NoObjectType:67	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.NoObjectType:70	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.NoObjectType:71	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.NoObjectType:72	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.NoResolvedType:59	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.NoResolvedType:60	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.NoType:65	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.NoType:66	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.NoType:75	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.StringType:53	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.StringType:54	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.StringType:92	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.StringType:97	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.VoidType:54	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.VoidType:55	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.VoidType:96	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.jstype.VoidType:101	1.0 6083.0 0.01282051282051282
com.google.javascript.rhino.Node:832	1.0 6104.0 0.012798443803844426
com.google.javascript.rhino.Node:339	1.0 6104.0 0.012798443803844426
com.google.javascript.jscomp.Compiler:444	1.0 6129.0 0.012772319171982632
com.google.javascript.jscomp.Compiler:374	1.0 6131.0 0.012770236105969923
com.google.javascript.jscomp.Compiler:372	1.0 6133.0 0.012768154058820523
com.google.javascript.jscomp.Compiler:373	1.0 6133.0 0.012768154058820523
com.google.javascript.jscomp.Compiler:377	1.0 6133.0 0.012768154058820523
com.google.javascript.jscomp.Compiler:2093	1.0 6140.0 0.012760874905367245
com.google.javascript.jscomp.Compiler:407	1.0 6165.0 0.012734979195199857
com.google.javascript.jscomp.Compiler:408	1.0 6165.0 0.012734979195199857
com.google.javascript.jscomp.Compiler:423	1.0 6165.0 0.012734979195199857
com.google.javascript.jscomp.Compiler:425	1.0 6165.0 0.012734979195199857
com.google.javascript.jscomp.Compiler:468	1.0 6165.0 0.012734979195199857
com.google.javascript.jscomp.Compiler:483	1.0 6165.0 0.012734979195199857
com.google.javascript.jscomp.JSModule:94	1.0 6169.0 0.01273085049377989
com.google.javascript.jscomp.JSModule:95	1.0 6169.0 0.01273085049377989
com.google.javascript.jscomp.JSModule:104	1.0 6171.0 0.0127287876483489
com.google.javascript.jscomp.JSModule:105	1.0 6171.0 0.0127287876483489
com.google.javascript.jscomp.JSModule:106	1.0 6171.0 0.0127287876483489
com.google.javascript.jscomp.JSModule:205	1.0 6173.0 0.012726725805353542
com.google.javascript.jscomp.JSModule:43	1.0 6180.0 0.012719517237340857
com.google.javascript.jscomp.JSModule:51	1.0 6180.0 0.012719517237340857
com.google.javascript.jscomp.JSModule:54	1.0 6180.0 0.012719517237340857
com.google.javascript.jscomp.JSModule:62	1.0 6180.0 0.012719517237340857
com.google.javascript.jscomp.JSModule:63	1.0 6180.0 0.012719517237340857
com.google.javascript.jscomp.JSModule:64	1.0 6180.0 0.012719517237340857
com.google.javascript.jscomp.JSModule:65	1.0 6180.0 0.012719517237340857
com.google.javascript.rhino.IR:92	1.0 6210.0 0.012688761528825613
com.google.javascript.rhino.IR:93	1.0 6210.0 0.012688761528825613
com.google.javascript.jscomp.parsing.IRFactory:719	1.0 6238.0 0.012660256572827508
com.google.javascript.jscomp.parsing.IRFactory:720	1.0 6238.0 0.012660256572827508
com.google.javascript.jscomp.parsing.TypeSafeDispatcher:205	1.0 6238.0 0.012660256572827508
com.google.javascript.jscomp.CompilerOptions:1561	1.0 6239.0 0.012659242088545833
com.google.javascript.jscomp.CompilerOptions:1562	1.0 6239.0 0.012659242088545833
com.google.javascript.jscomp.CompilerOptions:1563	1.0 6239.0 0.012659242088545833
com.google.javascript.jscomp.CompilerOptions:1461	1.0 6240.0 0.012658227848101266
com.google.javascript.jscomp.CompilerOptions:1462	1.0 6240.0 0.012658227848101266
com.google.javascript.jscomp.parsing.TypeSafeDispatcher:204	1.0 6258.0 0.01264001310517238
com.google.javascript.jscomp.NodeUtil:2930	1.0 6447.0 0.012453387034667947
com.google.javascript.jscomp.BasicErrorManager:105	1.0 6479.0 0.012422599874998832
com.google.javascript.rhino.Node:2434	1.0 6579.0 0.012327841818038449
com.google.javascript.rhino.Node:2350	1.0 6647.0 0.012264631233838452
com.google.javascript.jscomp.parsing.IRFactory:1325	1.0 6807.0 0.012119654139092991
com.google.javascript.rhino.Node:2306	1.0 6854.0 0.012078034628861947
com.google.javascript.jscomp.parsing.IRFactory:910	1.0 6875.0 0.012059576754873694
com.google.javascript.jscomp.parsing.TypeSafeDispatcher:246	1.0 6875.0 0.012059576754873694
com.google.javascript.jscomp.CompilerInput:117	1.0 6896.0 0.012041203246045852
com.google.javascript.jscomp.CompilerInput:123	1.0 6896.0 0.012041203246045852
com.google.javascript.jscomp.parsing.ParserRunner:64	1.0 6904.0 0.012034225871422001
com.google.javascript.jscomp.CompilerInput:80	1.0 6908.0 0.0120307417295217
com.google.javascript.jscomp.SourceFile:186	1.0 6908.0 0.0120307417295217
com.google.javascript.jscomp.SourceFile:187	1.0 6908.0 0.0120307417295217
com.google.javascript.jscomp.JsAst:67	1.0 6908.0 0.0120307417295217
com.google.javascript.jscomp.JsAst:72	1.0 6908.0 0.0120307417295217
com.google.javascript.jscomp.CompilerInput:73	1.0 6909.0 0.012029871166784604
com.google.javascript.jscomp.CompilerInput:74	1.0 6909.0 0.012029871166784604
com.google.javascript.jscomp.CompilerInput:79	1.0 6909.0 0.012029871166784604
com.google.javascript.jscomp.parsing.IRFactory:630	1.0 6914.0 0.012025521186108383
com.google.javascript.jscomp.PrepareAst:40	1.0 6924.0 0.012016835362522193
com.google.javascript.jscomp.PrepareAst:41	1.0 6924.0 0.012016835362522193
com.google.javascript.jscomp.JsAst:99	1.0 6924.0 0.012016835362522193
com.google.javascript.rhino.Node:1211	1.0 6925.0 0.012015967814936865
com.google.javascript.jscomp.parsing.IRFactory:118	1.0 6925.0 0.012015967814936865
com.google.javascript.jscomp.parsing.IRFactory:130	1.0 6925.0 0.012015967814936865
com.google.javascript.jscomp.parsing.IRFactory:134	1.0 6925.0 0.012015967814936865
com.google.javascript.jscomp.parsing.IRFactory:135	1.0 6925.0 0.012015967814936865
com.google.javascript.jscomp.parsing.IRFactory:149	1.0 6925.0 0.012015967814936865
com.google.javascript.jscomp.parsing.IRFactory:156	1.0 6925.0 0.012015967814936865
com.google.javascript.jscomp.parsing.IRFactory:157	1.0 6925.0 0.012015967814936865
com.google.javascript.jscomp.parsing.IRFactory:174	1.0 6925.0 0.012015967814936865
com.google.javascript.jscomp.parsing.IRFactory:181	1.0 6925.0 0.012015967814936865
com.google.javascript.jscomp.parsing.IRFactory:182	1.0 6925.0 0.012015967814936865
com.google.javascript.jscomp.parsing.IRFactory:193	1.0 6925.0 0.012015967814936865
com.google.javascript.jscomp.parsing.IRFactory:447	1.0 6925.0 0.012015967814936865
com.google.javascript.jscomp.parsing.IRFactory:449	1.0 6925.0 0.012015967814936865
com.google.javascript.jscomp.parsing.IRFactory:510	1.0 6925.0 0.012015967814936865
com.google.javascript.jscomp.parsing.IRFactory:513	1.0 6925.0 0.012015967814936865
com.google.javascript.jscomp.parsing.IRFactory:518	1.0 6925.0 0.012015967814936865
com.google.javascript.jscomp.parsing.TypeSafeDispatcher:74	1.0 6925.0 0.012015967814936865
com.google.javascript.jscomp.parsing.TypeSafeDispatcher:121	1.0 6925.0 0.012015967814936865
com.google.javascript.jscomp.parsing.TypeSafeDispatcher:258	1.0 6925.0 0.012015967814936865
com.google.javascript.jscomp.parsing.ParserRunner:142	1.0 6925.0 0.012015967814936865
com.google.javascript.jscomp.parsing.ParserRunner:144	1.0 6925.0 0.012015967814936865
com.google.javascript.rhino.Node:1165	1.0 6926.0 0.012015100455220504
com.google.javascript.jscomp.parsing.ParserRunner:43	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.parsing.ParserRunner:45	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.parsing.ParserRunner:46	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.parsing.ParserRunner:61	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.parsing.ParserRunner:63	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.parsing.ParserRunner:69	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.parsing.ParserRunner:79	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.parsing.ParserRunner:83	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.parsing.ParserRunner:84	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.parsing.ParserRunner:85	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.parsing.ParserRunner:86	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.parsing.ParserRunner:87	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.parsing.ParserRunner:90	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.parsing.ParserRunner:91	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.parsing.ParserRunner:92	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.parsing.ParserRunner:93	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.parsing.ParserRunner:95	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.parsing.ParserRunner:112	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.parsing.ParserRunner:113	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.parsing.ParserRunner:114	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.parsing.ParserRunner:115	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.parsing.ParserRunner:116	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.parsing.ParserRunner:117	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.parsing.ParserRunner:118	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.parsing.ParserRunner:121	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.parsing.ParserRunner:124	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.parsing.ParserRunner:126	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.parsing.ParserRunner:127	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.parsing.ParserRunner:128	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.parsing.ParserRunner:130	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.parsing.ParserRunner:131	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.parsing.ParserRunner:133	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.parsing.ParserRunner:138	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.parsing.ParserRunner:139	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.parsing.ParserRunner:140	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.parsing.ParserRunner:141	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.parsing.ParserRunner:146	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.parsing.ParserRunner:156	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.parsing.ParserRunner:157	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.parsing.ParserRunner:158	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.parsing.ParserRunner:159	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.JsAst:49	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.JsAst:50	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.JsAst:51	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.JsAst:53	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.JsAst:83	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.JsAst:84	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.JsAst:88	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.JsAst:89	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.JsAst:93	1.0 6936.0 0.012006437175952058
com.google.javascript.jscomp.JsAst:95	1.0 6936.0 0.012006437175952058
